"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Chipper Smith","","0","0","4.51","0","1","0","1.0","1","1","0","1","0","1.43","7.21","3.97","4.71","0.0","0.0","sa659259"
"Luke Westphal","","0","0","4.49","0","1","0","1.0","1","0","0","1","1","1.56","7.60","5.11","4.71","0.0","0.0","sa869541"
"James Houser","Rockies","0","0","4.78","0","0","0","1.0","1","1","0","1","0","1.46","7.28","3.52","4.71","0.0","0.0","6113"
"John Cornely","Braves","0","0","4.61","0","1","0","1.0","1","1","0","1","1","1.50","8.43","4.90","4.71","0.0","0.0","12364"
"Bryan Evans","","0","0","4.64","0","0","0","1.0","1","1","0","1","0","1.36","7.17","3.10","4.71","0.0","0.0","sa455162"
"Evan Rutckyj","","0","0","4.36","0","1","0","1.0","1","0","0","1","1","1.52","8.29","5.15","4.71","0.0","0.0","sa549263"
"Matt Garza","Brewers","2","3","4.89","8","8","0","47.0","52","25","7","35","17","1.47","6.76","3.24","4.71","0.4","0.3","3340"
"Kirby Bellow","","0","0","4.46","0","1","0","1.0","1","0","0","1","1","1.54","7.95","5.18","4.71","0.0","0.0","sa549801"
"Will Anderson","","0","0","4.68","0","1","0","1.0","1","1","0","1","0","1.51","5.89","3.73","4.71","0.0","0.0","sa550072"
"Tanner Scheppers","Rangers","0","0","4.62","0","9","0","9.0","9","4","1","7","4","1.48","7.32","4.10","4.71","0.0","0.0","10267"
"Edgar Gonzalez","Astros","0","0","4.65","0","1","0","1.0","1","1","0","1","0","1.37","5.30","2.19","4.71","0.0","0.0","1727"
"Trey Haley","","0","0","4.57","0","1","0","1.0","1","1","0","1","1","1.60","7.51","5.41","4.71","0.0","0.0","sa456039"
"Shane Broyles","","0","0","4.74","0","1","0","1.0","1","1","0","1","1","1.52","8.94","4.97","4.71","0.0","0.0","sa658297"
"Brandon Brennan","","0","0","4.56","0","1","0","1.0","1","1","0","1","0","1.51","6.82","4.24","4.72","0.0","0.0","sa550121"
"Alex Wimmers","Twins","0","0","4.61","0","9","0","9.0","9","4","1","7","4","1.46","7.46","4.07","4.72","0.0","0.0","11394"
"Alberto Cabrera","Cubs","0","0","4.46","0","1","0","1.0","1","0","0","1","0","1.45","7.70","4.43","4.72","0.0","0.0","8352"
"Jesus Castillo","","0","0","4.58","0","1","0","1.0","1","1","0","1","0","1.42","6.42","3.27","4.72","0.0","0.0","sa287103"
"Scott Gracey","","0","0","4.68","0","1","0","1.0","1","1","0","1","0","1.40","7.69","3.58","4.72","0.0","0.0","sa454894"
"Daisuke Matsuzaka","Mets","0","0","4.75","0","1","0","1.0","1","1","0","1","0","1.45","8.14","4.19","4.72","0.0","0.0","7775"
"Bryan Rodriguez","","0","0","4.68","0","0","0","1.0","1","1","0","1","0","1.47","5.25","3.12","4.72","0.0","0.0","sa550590"
"Cody Palmquist","","0","0","4.64","0","1","0","1.0","1","1","0","1","0","1.45","7.53","3.92","4.72","0.0","0.0","sa829516"
"Efren Delgado","","0","0","4.52","0","0","0","1.0","1","1","0","1","0","1.47","7.22","4.19","4.72","0.0","0.0","sa594882"
"Jeremy Hefner","Mets","0","0","4.77","0","0","0","1.0","1","1","0","1","0","1.43","7.18","3.41","4.72","0.0","0.0","1989"
"Matt Wotherspoon","","0","0","4.56","0","1","0","1.0","1","1","0","1","0","1.43","7.68","3.91","4.72","0.0","0.0","sa738548"
"Seth Varner","","0","0","4.51","0","0","0","1.0","1","1","0","1","0","1.36","6.22","2.57","4.72","0.0","0.0","sa829168"
"Kevin Brandt","","0","0","4.35","0","1","0","1.0","1","0","0","1","0","1.47","7.12","4.34","4.72","0.0","0.0","sa526250"
"Jay Rogers","","0","0","4.74","0","0","0","1.0","1","1","0","1","0","1.43","5.52","2.92","4.72","0.0","0.0","sa550017"
"Daniel Webb","White Sox","0","0","4.58","0","1","0","1.0","1","1","0","1","1","1.55","7.52","4.84","4.72","0.0","0.0","10558"
"Blake Hassebrock","","0","0","4.73","0","1","0","1.0","1","1","0","1","0","1.50","6.41","3.79","4.72","0.0","0.0","sa548444"
"John Kuchno","","0","0","4.69","0","1","0","1.0","1","1","0","1","0","1.55","5.08","3.66","4.72","0.0","0.0","sa658331"
"Bruce Billings","Yankees","0","0","4.57","0","1","0","1.0","1","1","0","1","0","1.35","7.10","2.81","4.72","0.0","0.0","3044"
"Sam Coonrod","","0","0","4.57","0","0","0","1.0","1","1","0","1","0","1.46","6.55","4.04","4.72","0.0","0.0","sa827483"
"Billy Buckner","Padres","0","0","4.73","0","0","0","1.0","1","1","0","1","0","1.46","6.98","3.69","4.72","0.0","0.0","8253"
"Kyle Kraus","","0","0","4.78","0","1","0","1.0","1","1","0","1","0","1.45","5.72","3.06","4.72","0.0","0.0","sa621633"
"Ubaldo Jimenez","Orioles","5","6","4.77","16","24","0","95.0","97","50","13","80","44","1.48","7.61","4.15","4.72","0.7","0.6","3374"
"Miles Mikolas","Rangers","0","0","4.82","0","0","0","1.0","1","1","0","1","0","1.39","6.47","2.68","4.73","0.0","0.0","9803"
"Michael Olmsted","","0","0","4.66","0","1","0","1.0","1","1","0","1","0","1.47","7.97","4.46","4.73","0.0","0.0","sa390636"
"Franklin Morales","Blue Jays","0","0","4.56","0","1","0","1.0","1","1","0","1","0","1.43","6.95","3.54","4.73","0.0","0.0","5088"
"Seth Webster","","0","0","4.79","0","0","0","1.0","1","1","0","1","0","1.41","5.82","2.68","4.73","0.0","0.0","sa871452"
"Chris Leroux","Yankees","0","0","4.56","0","1","0","1.0","1","1","0","1","0","1.41","6.59","3.19","4.73","0.0","0.0","7645"
"Patrick Schuster","Phillies","0","0","4.42","0","1","0","1.0","1","0","0","1","1","1.49","7.92","4.72","4.73","0.0","0.0","10029"
"Justin Fitzgerald","","0","0","4.80","0","0","0","1.0","1","1","0","1","0","1.45","6.87","3.57","4.73","0.0","0.0","sa455160"
"Jimmy Cordero","","0","0","4.65","0","9","0","9.0","9","4","1","7","4","1.54","7.25","4.65","4.73","0.0","0.0","sa680023"
"Gonzalo Sanudo","","0","0","4.62","0","1","0","1.0","1","1","0","1","0","1.39","7.06","3.26","4.73","0.0","0.0","sa601493"
"Melvin Mercedes","Tigers","0","0","4.65","0","1","0","1.0","1","1","0","1","0","1.47","6.20","3.58","4.73","0.0","0.0","10181"
"Tyler Eppler","","0","0","4.79","0","0","0","1.0","1","1","0","1","0","1.40","5.72","2.52","4.73","0.0","0.0","sa829043"
"Rob Wort","","0","0","4.74","0","1","0","1.0","1","1","0","1","0","1.48","7.73","4.32","4.73","0.0","0.0","sa502647"
"Sean Furney","","0","0","4.72","0","0","0","1.0","1","1","0","1","0","1.53","5.61","3.75","4.73","0.0","0.0","sa739747"
"Pierce Johnson","","0","0","4.50","1","1","0","8.0","7","4","1","8","5","1.51","8.47","5.21","4.73","0.1","0.1","sa501771"
"Matt Purke","White Sox","1","1","4.48","0","13","0","13.0","13","7","2","12","8","1.56","7.89","5.14","4.73","-0.1","0.0","12831"
"Miguel Celestino","","0","0","4.73","0","1","0","1.0","1","1","0","1","0","1.48","7.26","4.12","4.73","0.0","0.0","sa504074"
"Joe Church","","0","0","4.74","0","0","0","1.0","1","1","0","1","0","1.43","6.77","3.35","4.73","0.0","0.0","sa599528"
"Elier Sanchez","","0","0","4.56","0","0","0","1.0","1","1","0","1","0","1.46","6.88","3.86","4.73","0.0","0.0","sa906402"
"Carlos Portuondo","","0","0","4.55","0","1","0","1.0","1","1","0","1","0","1.44","7.67","4.05","4.74","0.0","0.0","sa910266"
"Devin Jones","","0","0","4.67","0","1","0","1.0","1","1","0","1","0","1.46","6.81","3.56","4.74","0.0","0.0","sa577952"
"Tyler Pill","","0","0","4.75","0","0","0","1.0","1","1","0","1","0","1.41","6.22","2.91","4.74","0.0","0.0","sa577757"
"Thad Weber","Blue Jays","0","0","4.71","0","1","0","1.0","1","1","0","1","0","1.39","5.56","2.42","4.74","0.0","0.0","8036"
"Austin Kubitza","","0","0","4.58","0","1","0","1.0","1","1","0","1","0","1.53","5.70","4.04","4.74","0.0","0.0","sa548355"
"Brett Bochy","Giants","0","0","4.52","0","1","0","1.0","1","1","0","1","0","1.42","7.14","4.01","4.74","0.0","0.0","11867"
"Carlos Contreras","Reds","0","0","4.52","0","1","0","1.0","1","1","0","1","1","1.51","9.32","5.42","4.74","0.0","0.0","10386"
"Brad Lincoln","Phillies","0","0","4.60","0","1","0","1.0","1","1","0","1","0","1.44","8.60","4.39","4.74","0.0","0.0","4241"
"Ryan Dempster","Red Sox","0","0","4.88","0","0","0","1.0","1","1","0","1","0","1.46","7.45","3.91","4.74","0.0","0.0","517"
"Yeudy Garcia","","0","0","4.73","0","0","0","1.0","1","1","0","1","0","1.52","6.88","4.29","4.74","0.0","0.0","sa828169"
"Keynan Middleton","","0","0","4.45","0","9","0","9.0","8","4","1","7","4","1.44","7.33","4.17","4.74","0.0","0.0","sa737638"
"Juan Morillo","Orioles","0","0","4.61","0","1","0","1.0","1","1","0","1","1","1.50","7.97","4.62","4.74","0.0","0.0","3369"
"Bobby Korecky","Blue Jays","0","0","4.65","0","1","0","1.0","1","1","0","1","0","1.42","6.64","3.41","4.74","0.0","0.0","4608"
"Brad Meyers","","0","0","4.84","0","0","0","1.0","1","1","0","1","0","1.46","6.27","3.20","4.74","0.0","0.0","sa389750"
"Matt Lindstrom","White Sox","0","0","4.80","0","1","0","1.0","1","1","0","1","0","1.50","6.34","3.67","4.74","0.0","0.0","4604"
"Lorenzo Barcelo","","0","0","4.69","0","0","0","1.0","1","1","0","1","0","1.35","5.20","1.94","4.74","0.0","0.0","1435"
"Andres Avila","","0","0","4.69","0","1","0","1.0","1","1","0","1","0","1.40","7.31","3.46","4.74","0.0","0.0","sa541874"
"Aaron Kurcz","","0","0","4.68","0","1","0","1.0","1","1","0","1","0","1.43","7.70","3.90","4.74","0.0","0.0","sa549903"
"Grant Balfour","Rays","0","0","4.45","0","1","0","1.0","1","0","0","1","1","1.47","7.64","4.63","4.74","0.0","0.0","718"
"Martire Garcia","","0","0","4.54","0","1","0","1.0","1","1","0","1","1","1.51","7.77","4.68","4.74","0.0","0.0","sa455802"
"Braden Shipley","Diamondbacks","4","6","4.81","14","14","0","79.0","86","42","12","56","27","1.42","6.35","3.03","4.74","0.4","0.4","15158"
"Gerardo Sanchez","","0","0","4.59","0","1","0","1.0","1","1","0","1","1","1.55","7.40","4.89","4.74","0.0","0.0","sa503435"
"Chad Bell","","0","0","4.58","0","0","0","1.0","1","1","0","1","0","1.47","6.55","3.84","4.74","0.0","0.0","sa392168"
"Oscar Felix","","0","0","4.44","0","1","0","1.0","1","0","0","1","1","1.55","7.39","5.02","4.74","0.0","0.0","sa542046"
"Brandon Gomes","Rays","0","0","4.50","0","1","0","1.0","1","0","0","1","0","1.38","7.46","3.58","4.74","0.0","0.0","2267"
"Hunter Adkins","","0","0","4.59","0","1","0","1.0","1","1","0","1","0","1.46","7.28","4.28","4.74","0.0","0.0","sa658401"
"Frank Batista","","0","0","4.62","0","0","0","1.0","1","1","0","1","0","1.44","6.33","3.44","4.74","0.0","0.0","sa506678"
"Michael Heesch","","0","0","4.54","0","1","0","1.0","1","1","0","1","0","1.53","6.68","4.38","4.75","0.0","0.0","sa658112"
"Ariel Pena","Brewers","0","0","4.67","0","1","0","1.0","1","1","0","1","1","1.46","9.04","4.70","4.75","0.0","0.0","10240"
"Carlos Navas","","0","0","4.70","0","1","0","1.0","1","1","0","1","0","1.45","7.53","4.04","4.75","0.0","0.0","sa550615"
"Rob Whalen","Mariners","0","1","4.64","1","1","0","8.0","8","4","1","6","4","1.46","6.89","3.98","4.75","0.0","0.1","14165"
"Brian Omogrosso","White Sox","0","0","4.71","0","1","0","1.0","1","1","0","1","0","1.45","7.68","3.92","4.75","0.0","0.0","1353"
"Zach Cates","","0","0","4.45","0","1","0","1.0","1","0","0","1","1","1.55","7.75","5.34","4.75","0.0","0.0","sa548216"
"Tommy Bergjans","","0","0","4.64","0","0","0","1.0","1","1","0","1","0","1.42","6.91","3.51","4.75","0.0","0.0","sa875211"
"Brett Myers","Indians","0","0","4.72","0","0","0","1.0","1","1","0","1","0","1.41","5.87","2.68","4.75","0.0","0.0","962"
"Steve Smith","","0","0","4.62","0","1","0","1.0","1","1","0","1","0","1.42","6.75","3.40","4.75","0.0","0.0","sa456605"
"Brandon Beachy","Dodgers","0","0","4.67","0","0","0","1.0","1","1","0","1","0","1.40","6.85","3.28","4.75","0.0","0.0","8851"
"Justin De Fratus","Phillies","0","0","4.64","0","1","0","1.0","1","1","0","1","0","1.46","7.17","3.82","4.75","0.0","0.0","4955"
"Connor Sadzeck","","1","1","4.62","1","14","0","21.0","20","11","3","18","10","1.46","7.89","4.33","4.75","0.0","0.0","sa550247"
"Chris Heston","Mariners","2","2","4.61","4","13","0","33.0","34","17","4","23","12","1.43","6.42","3.43","4.75","0.1","0.1","10302"
"Matt Cain","Giants","6","8","4.71","20","20","0","108.0","113","56","15","77","38","1.40","6.40","3.14","4.75","0.6","0.3","4732"
"Ronnie Muck","","0","0","4.39","0","1","0","1.0","1","0","0","1","1","1.51","7.06","4.82","4.75","0.0","0.0","sa829507"
"Preston Claiborne","Yankees","0","0","4.55","0","1","0","1.0","1","1","0","1","0","1.41","7.80","3.78","4.75","0.0","0.0","10500"
"Tyler Jay","","0","0","4.73","0","0","0","1.0","1","1","0","1","0","1.48","6.71","3.71","4.75","0.0","0.0","sa857588"
"Jarred Cosart","Padres","4","6","4.67","14","14","0","74.0","80","38","8","50","38","1.59","6.11","4.63","4.75","0.3","0.2","10304"
"Jason Motte","Rockies","0","0","4.98","0","1","0","1.0","1","1","0","1","0","1.43","7.84","3.26","4.75","0.0","0.0","5861"
"Grant Sides","","0","0","4.71","0","1","0","1.0","1","1","0","1","1","1.50","8.08","4.65","4.75","0.0","0.0","sa598757"
"Enderson Franco","","0","0","4.70","0","1","0","1.0","1","1","0","1","0","1.44","6.26","3.32","4.75","0.0","0.0","sa547840"
"Kenn Kasparek","","0","0","4.67","0","1","0","1.0","1","1","0","1","0","1.40","6.89","3.08","4.75","0.0","0.0","sa454774"
"Chad Billingsley","Phillies","0","0","4.76","0","0","0","1.0","1","1","0","1","0","1.42","6.08","2.86","4.75","0.0","0.0","5842"
"Dustin Antolin","Blue Jays","0","0","4.67","0","1","0","1.0","1","1","0","1","1","1.46","8.42","4.54","4.75","0.0","0.0","7119"
"Troy Marks","","0","0","4.79","0","0","0","1.0","1","1","0","1","0","1.42","6.50","3.11","4.75","0.0","0.0","sa578880"
"Oscar Villarreal","","0","0","4.61","0","1","0","1.0","1","1","0","1","0","1.50","6.37","4.00","4.75","0.0","0.0","1654"
"Jordan Lyles","Rockies","1","2","5.02","4","4","0","23.0","26","13","3","17","9","1.53","6.54","3.70","4.75","0.2","0.2","7593"
"Andy Beltre","","0","0","4.56","0","1","0","1.0","1","1","0","1","1","1.56","7.57","5.26","4.75","0.0","0.0","sa551335"
"Caleb Frare","","0","0","4.37","0","1","0","1.0","1","0","0","1","1","1.52","8.24","5.13","4.75","0.0","0.0","sa658179"
"Austin Fleet","","0","0","4.55","0","1","0","1.0","1","1","0","1","0","1.41","6.78","3.73","4.75","0.0","0.0","sa549259"
"Casey McCarthy","","0","0","4.67","0","1","0","1.0","1","1","0","1","0","1.51","6.46","4.19","4.76","0.0","0.0","sa658656"
"Nate Hyatt","","0","0","4.44","0","1","0","1.0","1","0","0","1","1","1.51","7.68","4.97","4.76","0.0","0.0","sa658244"
"Trevor Richards","","0","0","4.73","0","0","0","1.0","1","1","0","1","0","1.52","6.47","4.19","4.76","0.0","0.0","sa922230"
"Adam Bray","","0","0","4.65","0","0","0","1.0","1","1","0","1","0","1.40","6.80","3.27","4.76","0.0","0.0","sa876116"
"Nick Lee","","0","0","4.43","0","1","0","1.0","1","0","0","1","1","1.63","8.40","6.14","4.76","0.0","0.0","sa550027"
"Logan Kensing","Tigers","0","0","4.61","0","1","0","1.0","1","1","0","1","0","1.46","6.57","3.81","4.76","0.0","0.0","6166"
"Steven Hensley","","0","0","4.54","0","1","0","1.0","1","1","0","1","0","1.42","7.24","3.93","4.76","0.0","0.0","sa454531"
"Jency Solis","","0","0","4.73","0","1","0","1.0","1","1","0","1","0","1.50","6.87","4.07","4.76","0.0","0.0","sa550724"
"Andy Ferguson","","0","0","4.71","0","0","0","1.0","1","1","0","1","0","1.36","6.80","2.97","4.76","0.0","0.0","sa598931"
"James Russell","Phillies","0","0","4.50","0","1","0","1.0","1","1","0","1","0","1.37","6.79","3.09","4.76","0.0","0.0","4089"
"Ryan Robowski","","0","0","4.60","0","1","0","1.0","1","1","0","1","0","1.44","6.84","3.67","4.76","0.0","0.0","sa501919"
"Daniel Cabrera","","0","0","4.75","0","0","0","1.0","1","1","0","1","0","1.46","6.32","3.42","4.76","0.0","0.0","1931"
"R.J. Seidel","","0","0","4.94","0","1","0","1.0","1","1","0","1","0","1.49","7.59","3.89","4.76","0.0","0.0","sa327894"
"Dusty Isaacs","","0","0","4.70","0","1","0","1.0","1","1","0","1","0","1.41","7.81","3.77","4.76","0.0","0.0","sa550364"
"Kurt Spomer","","0","0","4.64","0","1","0","1.0","1","1","0","1","0","1.49","5.92","3.70","4.76","0.0","0.0","sa659458"
"Jake Newberry","","0","0","4.61","0","1","0","1.0","1","1","0","1","0","1.47","6.51","3.90","4.76","0.0","0.0","sa659054"
"Ulises Joaquin","","0","0","4.62","0","1","0","1.0","1","1","0","1","0","1.45","7.40","3.94","4.76","0.0","0.0","sa597845"
"Estarlin Cordero","","0","0","4.50","0","1","0","1.0","1","0","0","1","0","1.50","6.81","4.38","4.76","0.0","0.0","sa736966"
"Kelly Secrest","","0","0","4.53","0","1","0","1.0","1","1","0","1","1","1.49","8.49","4.89","4.76","0.0","0.0","sa829156"
"Craig Stem","","0","0","4.67","0","1","0","1.0","1","1","0","1","0","1.49","7.18","4.17","4.77","0.0","0.0","sa599258"
"Wandy Rodriguez","Rangers","0","0","4.79","0","0","0","1.0","1","1","0","1","0","1.43","6.92","3.30","4.77","0.0","0.0","2586"
"Miguel Urena","","0","0","4.58","0","1","0","1.0","1","1","0","1","0","1.42","6.64","3.48","4.77","0.0","0.0","sa737019"
"Mike Pelfrey","","1","2","4.85","4","4","0","23.0","27","13","3","13","8","1.49","5.14","3.14","4.77","0.2","0.1","5203"
"Kyle Winkler","","0","0","4.48","0","1","0","1.0","1","0","0","1","1","1.46","7.72","4.58","4.77","0.0","0.0","sa526575"
"Pedro Fernandez","","0","0","4.57","0","1","0","1.0","1","1","0","1","0","1.41","7.16","3.81","4.77","0.0","0.0","sa657697"
"Jeff Bennett","","0","0","4.75","0","0","0","1.0","1","1","0","1","0","1.44","6.38","3.29","4.77","0.0","0.0","1903"
"Casey Lawrence","Blue Jays","3","3","4.82","7","20","0","54.0","61","29","8","33","15","1.40","5.50","2.46","4.77","0.2","0.2","11121"
"Roman Mendez","Red Sox","0","0","4.71","0","1","0","1.0","1","1","0","1","0","1.44","7.89","4.17","4.77","0.0","0.0","10307"
"Brad Markey","","0","0","4.58","0","1","0","1.0","1","1","0","1","0","1.41","6.45","3.29","4.77","0.0","0.0","sa659004"
"Danny Reynolds","","0","0","4.59","0","1","0","1.0","1","1","0","1","1","1.54","7.98","5.20","4.77","0.0","0.0","sa501564"
"Cody Hebner","","0","0","4.61","0","1","0","1.0","1","1","0","1","1","1.51","8.30","5.04","4.77","0.0","0.0","sa597962"
"Misael Siverio","","0","0","4.55","0","0","0","1.0","1","1","0","1","0","1.42","6.89","3.59","4.77","0.0","0.0","sa802747"
"Manuel Chavez","","0","0","4.40","0","1","0","1.0","1","0","0","1","1","1.63","7.71","5.93","4.77","0.0","0.0","sa659414"
"Joe Filomeno","","0","0","4.48","0","1","0","1.0","1","0","0","1","1","1.54","8.54","5.44","4.77","0.0","0.0","sa709552"
"Aaron Crow","Royals","0","0","4.73","0","1","0","1.0","1","1","0","1","0","1.50","6.32","3.88","4.77","0.0","0.0","10149"
"Reymin Guduan","","0","0","4.42","0","1","0","1.0","1","0","0","1","1","1.57","8.45","5.73","4.78","0.0","0.0","sa548119"
"Colin Bates","","0","0","4.85","0","0","0","1.0","1","1","0","1","0","1.46","5.49","2.84","4.78","0.0","0.0","sa503210"
"Kyle Hald","","0","0","4.72","0","0","0","1.0","1","1","0","1","0","1.46","5.84","3.22","4.78","0.0","0.0","sa599171"
"Casey Medlen","","0","0","4.80","0","1","0","1.0","1","1","0","1","1","1.52","8.25","4.68","4.78","0.0","0.0","sa599403"
"Ben Meyer","","0","0","4.65","0","1","0","1.0","1","1","0","1","0","1.51","6.73","4.41","4.78","0.0","0.0","sa827392"
"Tyler Sample","","0","0","4.75","0","1","0","1.0","1","1","0","1","1","1.58","7.81","5.19","4.78","0.0","0.0","sa454449"
"Chris Tillman","Orioles","7","7","4.76","20","20","0","114.0","120","60","18","91","43","1.43","7.16","3.36","4.78","0.7","0.6","5279"
"Albert Minnis","","0","0","4.51","0","1","0","1.0","1","1","0","1","0","1.55","6.40","4.48","4.78","0.0","0.0","sa549930"
"Aaron West","","0","0","4.62","0","1","0","1.0","1","1","0","1","0","1.33","6.77","2.63","4.78","0.0","0.0","sa658305"
"Jacob Lee","","0","0","4.63","0","1","0","1.0","1","1","0","1","0","1.42","6.54","3.38","4.78","0.0","0.0","sa658135"
"Kenny Faulk","","0","0","4.54","0","1","0","1.0","1","1","0","1","0","1.45","8.13","4.48","4.78","0.0","0.0","sa501909"
"Ramon Ramirez","Orioles","0","0","4.67","0","1","0","1.0","1","1","0","1","0","1.43","7.28","3.72","4.78","0.0","0.0","7986"
"Andrew Carpenter","Blue Jays","0","0","4.76","0","1","0","1.0","1","1","0","1","0","1.43","6.90","3.47","4.78","0.0","0.0","9533"
"Phil Wetherell","","0","0","4.61","0","1","0","1.0","1","1","0","1","0","1.51","6.81","4.18","4.79","0.0","0.0","sa598165"
"Nate Striz","","0","0","4.90","0","1","0","1.0","1","1","0","1","0","1.53","7.43","4.22","4.79","0.0","0.0","sa390446"
"Brooks Hall","","0","0","4.85","0","0","0","1.0","1","1","0","1","0","1.43","6.10","3.01","4.79","0.0","0.0","sa501327"
"B.J. Rosenberg","Phillies","0","0","4.70","0","1","0","1.0","1","1","0","1","0","1.46","7.74","4.07","4.79","0.0","0.0","7183"
