"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Adam Conley","Marlins","5","5","4.27","14","14","0","80.0","78","38","9","67","34","1.40","7.60","3.83","4.39","0.7","0.8","14457"
"Miguel Castro","Orioles","1","1","4.27","0","13","0","13.0","12","6","2","13","6","1.41","8.82","4.24","4.39","0.0","0.0","15684"
"Gabriel Alfaro","","0","0","4.27","0","1","0","1.0","1","0","0","1","1","1.47","8.02","4.50","4.39","0.0","0.0","sa294420"
"Jose De La Torre","Red Sox","0","0","4.29","0","1","0","1.0","1","0","0","1","0","1.47","7.61","4.42","4.39","0.0","0.0","787"
"Brian Rauh","","0","0","4.46","0","0","0","1.0","1","0","0","1","0","1.42","6.67","3.17","4.39","0.0","0.0","sa658170"
"Brian Clark","","0","0","4.14","0","1","0","1.0","1","0","0","1","0","1.46","7.63","4.24","4.39","0.0","0.0","sa827463"
"Geoff Broussard","","0","0","4.20","0","1","0","1.0","1","0","0","1","0","1.36","8.68","3.84","4.39","0.0","0.0","sa658572"
"P.J. Francescon","","0","0","4.15","0","1","0","1.0","1","0","0","1","0","1.40","7.88","4.02","4.39","0.0","0.0","sa599399"
"Paul Voelker","","0","0","4.27","0","1","0","1.0","1","0","0","1","0","1.39","8.69","4.16","4.39","0.0","0.0","sa829176"
"Jake Dunning","Giants","0","0","4.21","0","1","0","1.0","1","0","0","1","0","1.45","6.71","3.92","4.39","0.0","0.0","10803"
"Kevin Munson","","0","0","4.18","0","1","0","1.0","1","0","0","1","0","1.41","8.91","4.50","4.40","0.0","0.0","sa526289"
"Jose Quijada","","0","0","4.12","0","1","0","1.0","1","0","0","1","1","1.49","7.92","4.87","4.40","0.0","0.1","sa828494"
"Andrew Bellatti","Rays","0","0","4.17","0","1","0","1.0","1","0","0","1","0","1.34","8.29","3.74","4.40","0.0","0.1","10657"
"Jheyson Manzueta","","0","0","4.32","0","1","0","1.0","1","0","0","1","0","1.47","6.92","4.06","4.40","0.0","0.0","sa506843"
"Chad Sobotka","","0","0","4.30","0","1","0","1.0","1","0","0","1","1","1.50","8.05","4.70","4.40","0.0","0.0","sa827407"
"Luis Mateo","","0","0","4.32","0","1","0","1.0","1","0","0","1","0","1.44","7.23","3.74","4.40","0.0","0.0","sa597557"
"Louis Head","","0","0","4.23","0","1","0","1.0","1","0","0","1","0","1.42","7.80","4.08","4.40","0.0","0.0","sa658343"
"Jason Stoffel","","0","0","4.29","0","1","0","1.0","1","0","0","1","0","1.37","8.91","3.90","4.40","0.0","0.0","sa501226"
"Austin House","","0","0","4.48","0","1","0","1.0","1","0","0","1","0","1.45","7.54","3.70","4.40","0.0","0.0","sa502193"
"Roy Merritt","","0","0","4.29","0","0","0","1.0","1","0","0","1","0","1.40","6.56","3.12","4.40","0.0","0.0","sa392227"
"Jeff Locke","Marlins","3","4","4.33","10","10","0","57.0","61","27","6","40","22","1.45","6.34","3.50","4.40","0.6","0.5","2929"
"Mike Clevinger","Indians","3","3","4.32","9","18","0","55.0","51","27","8","54","23","1.34","8.70","3.68","4.40","0.5","0.5","12808"
"Cody Anderson","Indians","1","1","4.34","3","3","0","16.0","16","8","2","13","5","1.33","7.11","2.76","4.40","0.2","0.2","12799"
"Tyler Warmoth","","0","0","4.17","0","1","0","1.0","1","0","0","1","0","1.36","8.05","3.82","4.40","0.0","0.1","sa919526"
"Joe Thatcher","Astros","0","0","4.27","0","1","0","1.0","1","0","0","1","0","1.36","8.27","3.57","4.40","0.0","0.0","4620"
"Clay Buchholz","Phillies","0","0","4.35","0","0","0","1.0","1","0","0","1","0","1.36","7.31","3.07","4.40","0.0","0.0","3543"
"Tim Dillard","Brewers","0","0","4.47","0","1","0","1.0","1","0","0","1","0","1.41","8.03","3.59","4.40","0.0","0.0","5518"
"Tyler Barnette","","0","0","4.25","0","1","0","1.0","1","0","0","1","0","1.46","6.65","3.86","4.40","0.0","0.0","sa548463"
"Cole Kimball","","0","0","4.31","0","1","0","1.0","1","0","0","1","0","1.44","8.26","4.29","4.40","0.0","0.0","9480"
"Elliot Morris","","0","0","4.25","0","1","0","1.0","1","0","0","1","0","1.39","7.56","3.70","4.40","0.0","0.0","sa737798"
"Chris Mazza","","0","0","4.39","0","0","0","1.0","1","0","0","1","0","1.45","5.86","3.37","4.40","0.0","0.0","sa599371"
"Esmil Rogers","Yankees","0","0","4.30","0","1","0","1.0","1","0","0","1","0","1.36","7.77","3.18","4.40","0.0","0.0","6317"
"Sam LeCure","Reds","0","0","4.23","0","1","0","1.0","1","0","0","1","0","1.36","7.73","3.37","4.41","0.0","0.0","4664"
"Anthony Varvaro","Red Sox","0","0","4.47","0","1","0","1.0","1","0","0","1","0","1.43","7.08","3.57","4.41","0.0","0.0","2385"
"Jayson Aquino","Orioles","2","2","4.20","0","40","0","40.0","43","19","5","28","12","1.38","6.23","2.80","4.41","0.2","0.2","13150"
"Jerry Keel","","0","0","4.18","0","0","0","1.0","1","0","0","1","0","1.46","6.24","3.75","4.41","0.0","0.0","sa856543"
"Jacob Dorris","","0","0","4.23","0","1","0","1.0","1","0","0","1","0","1.38","9.23","4.40","4.41","0.0","0.0","sa827396"
"Randy Boone","","0","0","4.36","0","1","0","1.0","1","0","0","1","0","1.37","7.72","3.42","4.41","0.0","0.0","sa389685"
"Brooks Brown","Rockies","0","0","4.55","0","1","0","1.0","1","1","0","1","0","1.45","7.51","3.58","4.41","0.0","0.0","5679"
"JC Ramirez","Angels","3","3","4.25","7","24","0","57.0","57","27","7","46","23","1.39","7.19","3.55","4.41","0.3","0.4","8302"
"Yender Caramo","","0","0","4.34","0","1","0","1.0","1","0","0","1","0","1.36","5.05","2.16","4.41","0.0","0.0","sa597233"
"Mitch Lambson","","0","0","4.28","0","1","0","1.0","1","0","0","1","0","1.37","8.75","3.79","4.41","0.0","0.0","sa577012"
"Warwick Saupold","Tigers","1","1","4.29","0","22","0","22.0","23","11","3","17","8","1.37","6.99","3.19","4.41","0.0","0.1","13211"
"Anthony Ferrara","","0","0","4.25","0","1","0","1.0","1","0","0","1","0","1.43","7.41","3.84","4.41","0.0","0.0","sa454787"
"Dallas Beeler","Cubs","0","0","4.24","0","0","0","1.0","1","0","0","1","0","1.42","6.13","3.33","4.41","0.0","0.0","11471"
"Ryan Meisinger","","0","0","4.29","0","1","0","1.0","1","0","0","1","0","1.39","8.25","3.82","4.41","0.0","0.0","sa875592"
"Jaron Long","","0","0","4.49","0","0","0","1.0","1","0","0","1","0","1.38","5.76","2.37","4.42","0.0","0.0","sa706969"
"Rafael Dolis","Cubs","0","0","4.15","0","1","0","1.0","1","0","0","1","1","1.48","7.96","4.73","4.42","0.0","0.0","4185"
"Connor Overton","","0","0","4.22","0","1","0","1.0","1","0","0","1","1","1.46","7.65","4.52","4.42","0.0","0.0","sa829179"
"Victor Arano","","0","0","4.26","0","1","0","1.0","1","0","0","1","0","1.31","7.96","3.05","4.42","0.0","0.0","sa739831"
"Merrill Kelly","","0","0","4.30","0","0","0","1.0","1","0","0","1","0","1.35","7.21","3.15","4.42","0.0","0.0","sa552177"
"Cole Sulser","","0","0","4.30","0","1","0","1.0","1","0","0","1","0","1.33","7.46","3.03","4.42","0.0","0.0","sa738350"
"Antonio Bastardo","Pirates","2","2","4.36","0","40","0","40.0","37","19","5","38","19","1.41","8.68","4.25","4.42","0.0","-0.1","8844"
"Brett Kennedy","","0","0","4.32","0","0","0","1.0","1","0","0","1","0","1.44","7.46","4.01","4.42","0.0","0.0","sa875359"
"Ryan Chaffee","","0","0","4.27","0","1","0","1.0","1","0","0","1","1","1.49","7.79","4.76","4.42","0.0","0.0","sa454506"
"Shane Dyer","","0","0","4.22","0","1","0","1.0","1","0","0","1","0","1.40","7.73","3.75","4.42","0.0","0.0","sa328214"
"Miller Diaz","","0","0","4.35","0","1","0","1.0","1","0","0","1","0","1.46","7.70","4.26","4.42","0.0","0.0","sa504858"
"RJ Hively","","0","0","4.43","0","0","0","1.0","1","0","0","1","0","1.44","7.45","3.84","4.42","0.0","0.0","sa549748"
"Mike Thomas","","0","0","4.08","0","1","0","1.0","1","0","0","1","1","1.42","8.64","4.56","4.42","0.0","0.1","sa599576"
"Fabio Castillo","","0","0","4.24","0","1","0","1.0","1","0","0","1","0","1.41","7.05","3.65","4.42","0.0","0.0","sa329114"
"Matt Anderson","","0","0","4.26","0","1","0","1.0","1","0","0","1","0","1.36","7.00","3.13","4.42","0.0","0.0","sa602589"
"Rafael Soriano","Cubs","0","0","4.30","0","1","0","1.0","1","0","0","1","0","1.34","7.78","3.25","4.42","0.0","0.0","1100"
"Dinelson Lamet","","0","0","4.29","0","0","0","1.0","1","0","0","1","0","1.40","8.91","4.43","4.42","0.0","0.0","sa843182"
"Kevin Jepsen","","0","0","4.37","0","9","0","9.0","9","4","1","7","4","1.40","7.65","3.66","4.42","0.0","0.0","6475"
"Brad Keller","","0","0","4.47","0","0","0","1.0","1","0","0","1","0","1.43","6.01","3.04","4.43","0.0","0.0","sa737865"
"Tony Sipp","Astros","2","2","4.27","0","40","0","40.0","37","19","6","39","16","1.35","8.79","3.72","4.43","0.0","0.1","8280"
"Martin Perez","Rangers","8","9","4.41","24","24","0","141.0","154","69","15","97","54","1.47","6.15","3.45","4.43","1.4","1.6","6902"
"Joel Effertz","","0","0","4.38","0","1","0","1.0","1","0","0","1","0","1.47","6.99","4.05","4.43","0.0","0.0","sa503214"
"Tate Scioneaux","","0","0","4.43","0","1","0","1.0","1","0","0","1","0","1.38","7.71","3.45","4.43","0.0","0.0","sa857686"
"Jose Valdez","Astros","0","0","4.31","0","1","0","1.0","1","0","0","1","0","1.38","7.41","3.37","4.43","0.0","0.0","3217"
"Kevin McGowan","","0","0","4.32","0","1","0","1.0","1","0","0","1","0","1.38","7.61","3.50","4.43","0.0","0.0","sa738255"
"Scott Feldman","Reds","8","11","4.48","26","26","0","155.0","165","77","21","115","49","1.38","6.68","2.82","4.43","1.6","1.3","6283"
"David Aardsma","Braves","0","0","4.35","0","1","0","1.0","1","0","0","1","0","1.40","9.19","4.36","4.43","0.0","0.0","1902"
"Jasvir Rakkar","","0","0","4.26","0","1","0","1.0","1","0","0","1","0","1.38","7.48","3.58","4.43","0.0","0.0","sa658674"
"Tyler Kinley","","0","0","4.31","0","1","0","1.0","1","0","0","1","1","1.47","7.73","4.51","4.43","0.0","0.0","sa738149"
"Daniel Tillman","","0","0","4.45","0","1","0","1.0","1","0","0","1","0","1.42","8.47","3.97","4.43","0.0","0.0","sa526950"
"Kyle Hooper","","0","0","4.22","0","1","0","1.0","1","0","0","1","0","1.38","8.40","4.05","4.43","0.0","0.0","sa502347"
"Cody Martin","Mariners","0","0","4.29","0","1","0","1.0","1","0","0","1","0","1.33","7.78","3.16","4.44","0.0","0.0","12182"
"Peter Tago","","0","0","4.10","0","1","0","1.0","1","0","0","1","1","1.47","8.86","5.16","4.44","0.0","0.1","sa548162"
"Chase Huchingson","","0","0","4.10","0","1","0","1.0","1","0","0","1","1","1.56","8.09","5.39","4.44","0.0","0.0","sa455464"
"Jaye Chapman","Cubs","0","0","4.25","0","1","0","1.0","1","0","0","1","0","1.36","8.31","3.76","4.44","0.0","0.0","9096"
"Pat Misch","Marlins","0","0","4.35","0","0","0","1.0","1","0","0","1","0","1.41","6.32","3.22","4.44","0.0","0.0","5909"
"Blaine Howell","","0","0","4.15","0","1","0","1.0","1","0","0","1","0","1.42","8.04","4.05","4.44","0.0","0.0","sa328243"
"Matt Cooper","","0","0","4.39","0","0","0","1.0","1","0","0","1","0","1.37","8.51","3.72","4.44","0.0","0.0","sa829187"
"Giovanni Soto","Indians","0","0","4.10","0","1","0","1.0","1","0","0","1","1","1.51","7.94","4.94","4.44","0.0","0.1","10330"
"Brandon Waddell","","0","0","4.30","0","0","0","1.0","1","0","0","1","0","1.51","6.67","4.25","4.44","0.0","0.0","sa875075"
"Dan Slania","","0","0","4.31","0","0","0","1.0","1","0","0","1","0","1.37","7.39","3.62","4.44","0.0","0.0","sa550172"
"Francisco Rondon","","0","0","4.25","0","1","0","1.0","1","0","0","1","1","1.48","8.37","4.76","4.44","0.0","0.0","sa456143"
"Ross Ohlendorf","","1","2","4.38","0","31","0","31.0","29","15","4","29","12","1.36","8.56","3.64","4.44","0.1","0.0","8268"
"Jesus Sanchez","","0","0","4.37","0","1","0","1.0","1","0","0","1","0","1.41","7.55","3.69","4.44","0.0","0.0","sa328511"
"Sam Bragg","","0","0","4.34","0","1","0","1.0","1","0","0","1","0","1.40","7.75","3.80","4.44","0.0","0.0","sa738235"
"Alfredo Simon","","1","1","4.41","0","26","0","26.0","28","13","3","20","9","1.38","6.74","2.93","4.44","0.0","0.0","2155"
"Jandel Gustave","Astros","1","1","4.25","0","26","0","26.0","25","12","3","25","13","1.42","8.36","4.30","4.44","0.0","-0.1","14665"
"Frankie Reed","","0","0","4.29","0","1","0","1.0","1","0","0","1","0","1.45","6.98","3.93","4.44","0.0","0.0","sa599077"
"Cory Rasmus","Angels","0","0","4.19","0","1","0","1.0","1","0","0","1","0","1.36","8.26","3.89","4.44","0.0","0.0","2413"
"James Farris","","0","0","4.51","0","1","0","1.0","1","1","0","1","0","1.42","8.26","3.80","4.44","0.0","0.0","sa708443"
"Tom Koehler","Marlins","7","9","4.48","23","23","0","131.0","134","65","16","108","56","1.45","7.41","3.85","4.44","1.0","0.9","6570"
"Zach Petrick","","0","0","4.46","0","0","0","1.0","1","0","0","1","0","1.35","6.44","2.56","4.45","0.0","0.0","sa659444"
"Quinton Miller","","0","0","4.45","0","1","0","1.0","1","0","0","1","0","1.49","7.71","4.37","4.45","0.0","0.0","sa502562"
"Chad Bettis","Rockies","0","0","4.71","0","0","0","1.0","1","1","0","1","0","1.45","6.89","3.12","4.45","0.0","0.0","10587"
"Kevin McCarthy","Royals","0","0","4.30","0","9","0","9.0","9","4","1","7","4","1.45","6.82","3.88","4.45","0.0","0.0","15240"
"Jared Hughes","Brewers","2","2","4.52","0","39","0","39.0","43","20","4","28","16","1.51","6.34","3.69","4.45","0.0","0.0","9325"
"Bradin Hagens","Diamondbacks","0","0","4.40","0","1","0","1.0","1","0","0","1","0","1.44","6.72","3.60","4.45","0.0","0.0","7422"
"Edward Mujica","Athletics","0","0","4.51","0","1","0","1.0","1","1","0","1","0","1.35","6.39","2.40","4.45","0.0","0.0","3970"
"Tyler Ihrig","","0","0","4.19","0","1","0","1.0","1","0","0","1","0","1.39","6.86","3.42","4.45","0.0","0.0","sa738252"
"Scott Griggs","","0","0","4.22","0","1","0","1.0","1","0","0","1","0","1.47","7.54","4.44","4.45","0.0","0.0","sa502935"
"David Rollins","Mariners","0","0","4.21","0","1","0","1.0","1","0","0","1","0","1.35","7.16","3.12","4.45","0.0","0.0","11928"
"Robert Carson","Mets","0","0","4.26","0","1","0","1.0","1","0","0","1","0","1.43","7.85","3.97","4.45","0.0","0.0","2570"
"Everett Teaford","Rays","0","0","4.14","0","1","0","1.0","1","0","0","1","0","1.36","6.86","3.23","4.45","0.0","0.1","3732"
"Jesse Hahn","Athletics","5","7","4.56","16","25","0","98.0","106","50","11","72","40","1.48","6.55","3.63","4.45","0.8","0.4","13287"
"Alex Wilson","Tigers","2","2","4.41","0","49","1","49.0","51","24","6","36","16","1.38","6.68","3.02","4.45","0.1","0.0","9239"
"Austin Brice","Reds","0","0","4.20","0","9","0","9.0","8","4","1","9","4","1.35","8.65","3.87","4.45","0.0","0.1","17237"
"Scott Elbert","Dodgers","0","0","4.22","0","1","0","1.0","1","0","0","1","0","1.40","8.05","3.90","4.45","0.0","0.0","7489"
"Zach Lee","Padres","2","3","4.46","7","7","0","40.0","43","20","5","29","14","1.41","6.45","3.06","4.45","0.4","0.2","11468"
"Bradley Roney","","0","0","4.14","0","1","0","1.0","1","0","0","1","1","1.58","10.48","6.79","4.45","0.0","0.1","sa598926"
"Sean Newcomb","","0","0","4.22","0","0","0","1.0","1","0","0","1","1","1.50","9.07","5.37","4.45","0.0","0.0","sa709548"
"Michael O'Neal","","0","0","4.31","0","1","0","1.0","1","0","0","1","0","1.45","7.58","4.06","4.46","0.0","0.0","sa914643"
"Heath Wyatt","","0","0","4.39","0","1","0","1.0","1","0","0","1","0","1.45","6.45","3.53","4.46","0.0","0.0","sa599387"
"Benino Pruneda","","0","0","4.26","0","1","0","1.0","1","0","0","1","1","1.49","8.86","5.13","4.46","0.0","0.0","sa401631"
"Atahualpa Severino","","0","0","4.21","0","1","0","1.0","1","0","0","1","1","1.46","8.44","4.69","4.46","0.0","0.0","5332"
"Casey Kelly","Braves","0","0","4.47","0","1","0","1.0","1","0","0","1","0","1.44","6.63","3.34","4.46","0.0","0.0","9174"
"Sam Runion","","0","0","4.42","0","1","0","1.0","1","0","0","1","0","1.40","7.23","3.39","4.46","0.0","0.0","sa390308"
"Zack Jones","","0","0","4.42","0","1","0","1.0","1","0","0","1","1","1.47","9.70","5.02","4.46","0.0","0.0","sa502134"
"Robert Stephenson","Reds","2","2","4.21","3","29","0","42.0","36","20","6","46","22","1.38","9.80","4.68","4.46","0.3","0.3","13594"
"Eric Karch","","0","0","4.19","0","1","0","1.0","1","0","0","1","0","1.39","6.78","3.53","4.46","0.0","0.0","sa827415"
"Mike Nesseth","","0","0","4.34","0","1","0","1.0","1","0","0","1","0","1.40","7.36","3.46","4.46","0.0","0.0","sa501774"
"Robby Rowland","","0","0","4.39","0","1","0","1.0","1","0","0","1","0","1.46","7.09","3.95","4.46","0.0","0.0","sa548199"
"Kyle Gibson","Twins","8","9","4.54","24","24","0","141.0","154","71","16","97","50","1.45","6.19","3.19","4.46","1.4","1.3","10123"
"Nick Baker","","0","0","4.53","0","1","0","1.0","1","1","0","1","0","1.37","6.23","2.56","4.46","0.0","0.0","sa550217"
"Clario Perez","","0","0","4.44","0","1","0","1.0","1","0","0","1","0","1.45","6.74","3.63","4.46","0.0","0.0","sa507214"
"Donnie Hart","Orioles","2","2","4.26","0","36","0","36.0","36","17","5","29","14","1.40","7.30","3.45","4.46","0.1","0.1","15306"
"Michael Brady","","0","0","4.54","0","0","0","1.0","1","1","0","1","0","1.32","6.73","2.33","4.47","0.0","0.0","sa502167"
"Ryan Horstman","","0","0","4.09","0","1","0","1.0","1","0","0","1","1","1.48","8.91","5.23","4.47","0.0","0.1","sa737780"
"Reinier Roibal","","0","0","4.36","0","1","0","1.0","1","0","0","1","0","1.33","7.75","3.06","4.47","0.0","0.0","sa553503"
"Miguel Mejia","","0","0","4.30","0","1","0","1.0","1","0","0","1","0","1.39","7.78","3.73","4.47","0.0","0.0","sa514279"
"Jose Leclerc","Rangers","2","2","4.19","0","39","0","39.0","32","18","5","46","24","1.44","10.39","5.57","4.47","0.0","0.1","14524"
"Tom Gorzelanny","Indians","0","0","4.24","0","1","0","1.0","1","0","0","1","1","1.44","8.42","4.51","4.47","0.0","0.0","6244"
"Corey Copping","","0","0","4.28","0","1","0","1.0","1","0","0","1","0","1.44","8.09","4.31","4.47","0.0","0.0","sa875831"
"Steve Johnson","Mariners","0","0","4.23","0","1","0","1.0","1","0","0","1","0","1.37","8.79","4.18","4.47","0.0","0.0","4053"
"Darren Oliver","Blue Jays","0","0","4.38","0","1","0","1.0","1","0","0","1","0","1.39","6.86","3.15","4.47","0.0","0.0","206"
"Vic Black","Mets","0","0","4.35","0","1","0","1.0","1","0","0","1","1","1.49","8.80","4.96","4.47","0.0","0.0","9195"
"Michael Mariot","Phillies","0","0","4.37","0","1","0","1.0","1","0","0","1","0","1.39","8.84","4.08","4.47","0.0","0.0","10835"
"Mario Meza","","0","0","4.28","0","1","0","1.0","1","0","0","1","1","1.50","7.74","4.69","4.47","0.0","0.0","sa652174"
"Ian Gibaut","","0","0","4.27","0","1","0","1.0","1","0","0","1","0","1.38","8.07","3.88","4.47","0.0","0.0","sa857671"
"Drew Rucinski","Angels","0","0","4.26","0","1","0","1.0","1","0","0","1","0","1.31","6.83","2.80","4.47","0.0","0.0","12499"
"Jarlin Garcia","Marlins","0","1","4.34","1","1","0","8.0","8","4","1","6","3","1.40","6.72","3.43","4.47","0.1","0.1","18282"
"Rhiner Cruz","Astros","0","0","4.39","0","1","0","1.0","1","0","0","1","0","1.39","8.46","3.92","4.47","0.0","0.0","711"
"Brent Suter","Brewers","1","1","4.37","0","13","0","13.0","14","6","2","10","4","1.34","6.91","2.49","4.47","0.0","0.0","13942"
"Rayan Gonzalez","","0","0","4.52","0","9","0","9.0","9","4","1","8","4","1.53","7.82","4.57","4.47","0.0","0.0","sa455370"
"Ashur Tolliver","Astros","0","0","4.24","0","9","0","9.0","8","4","1","8","4","1.43","8.49","4.37","4.47","0.0","0.0","10044"
"Samuel Deduno","Astros","0","0","4.48","0","1","0","1.0","1","0","0","1","0","1.47","6.90","3.76","4.47","0.0","0.0","5285"
"Aaron Northcraft","","0","0","4.37","0","0","0","1.0","1","0","0","1","0","1.45","7.03","3.86","4.47","0.0","0.0","sa501597"
"Nick Masset","Braves","0","0","4.44","0","1","0","1.0","1","0","0","1","0","1.46","7.24","3.88","4.47","0.0","0.0","7267"
"Patrick Johnson","","0","0","4.40","0","0","0","1.0","1","0","0","1","0","1.35","6.85","3.01","4.47","0.0","0.0","sa526880"
"Hoby Milner","","0","0","4.19","0","1","0","1.0","1","0","0","1","0","1.32","7.86","3.23","4.47","0.0","0.0","sa503539"
"Andrew Werner","Padres","0","0","4.35","0","0","0","1.0","1","0","0","1","0","1.43","6.67","3.47","4.47","0.0","0.0","11783"
"Cody Ege","Angels","0","0","4.01","0","1","0","1.0","1","0","0","1","0","1.41","7.43","4.17","4.47","0.0","0.1","15928"
"Jeff Walters","","0","0","4.40","0","1","0","1.0","1","0","0","1","0","1.42","7.50","3.71","4.47","0.0","0.0","sa328221"
"Jimmy Nelson","Brewers","7","9","4.69","23","23","0","129.0","134","67","16","111","53","1.45","7.74","3.68","4.47","1.5","0.9","10547"
"Sal Romano","Reds","0","1","4.36","1","1","0","8.0","8","4","1","6","3","1.37","7.19","3.12","4.47","0.1","0.1","13690"
"Eduard Santos","","0","0","4.42","0","1","0","1.0","1","0","0","1","1","1.52","8.48","5.11","4.47","0.0","0.0","sa505276"
"Ryan Dennick","Reds","0","0","4.18","0","1","0","1.0","1","0","0","1","0","1.41","7.30","3.68","4.47","0.0","0.0","9261"
"Steve Geltz","Rays","0","0","4.28","0","1","0","1.0","1","0","0","1","0","1.32","9.05","3.84","4.47","0.0","0.0","8402"
"Tommy Toledo","","0","0","4.52","0","1","0","1.0","1","1","0","1","0","1.42","8.20","3.74","4.47","0.0","0.0","sa390377"
"Pedro Rodriguez","","0","0","4.36","0","1","0","1.0","1","0","0","1","0","1.38","7.09","3.31","4.47","0.0","0.0","sa528296"
"Alex Torres","Mets","0","0","4.17","0","1","0","1.0","1","0","0","1","1","1.51","8.80","5.37","4.47","0.0","0.0","7038"
"Michael Jensen","","0","0","4.19","0","1","0","1.0","1","0","0","1","1","1.50","7.76","4.87","4.47","0.0","0.0","sa599280"
"Evan Meek","Orioles","0","0","4.38","0","1","0","1.0","1","0","0","1","0","1.44","7.08","3.67","4.48","0.0","0.0","5109"
"Andrew Albers","Twins","0","0","4.41","0","1","0","1.0","1","0","0","1","0","1.36","6.44","2.67","4.48","0.0","0.0","7853"
"Yhonathan Barrios","Brewers","0","0","4.49","0","1","0","1.0","1","0","0","1","0","1.45","8.10","4.04","4.48","0.0","0.0","11166"
