"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Joe Wieland","Mariners","0","0","4.63","0","0","0","1.0","1","1","0","1","0","1.37","6.78","2.90","4.68","0.0","0.0","6109"
"Nick Travieso","","0","0","4.41","0","9","0","9.0","8","4","1","8","4","1.39","7.87","3.80","4.68","0.0","0.0","sa657906"
"Arik Sikula","","0","0","4.66","0","1","0","1.0","1","1","0","1","0","1.39","7.65","3.45","4.68","0.0","0.0","sa579472"
"Sam Gaviglio","","0","0","4.60","0","0","0","1.0","1","1","0","1","0","1.40","5.72","2.75","4.69","0.0","0.0","sa597888"
"Trevor Belicek","","0","0","4.54","0","1","0","1.0","1","1","0","1","0","1.43","7.00","3.59","4.69","0.0","0.0","sa875674"
"Fabian Cota","","0","0","4.44","0","1","0","1.0","1","0","0","1","0","1.50","7.24","4.48","4.69","0.0","0.0","sa598648"
"Tim Adleman","Reds","3","4","4.56","10","18","0","64.0","66","32","10","50","20","1.35","7.11","2.85","4.69","0.4","0.4","10968"
"Bryan Harper","","0","0","4.47","0","1","0","1.0","1","0","0","1","0","1.47","7.61","4.31","4.69","0.0","0.0","sa549768"
"Cody Schumacher","","0","0","4.60","0","1","0","1.0","1","1","0","1","0","1.44","6.90","3.69","4.69","0.0","0.0","sa829745"
"Sam Selman","","0","0","4.28","0","1","0","1.0","1","0","0","1","1","1.51","7.96","5.24","4.69","0.0","0.0","sa501758"
"Esmerling De La Rosa","","0","0","4.51","0","1","0","1.0","1","1","0","1","0","1.45","7.06","4.10","4.69","0.0","0.0","sa550547"
"Red Patterson","Dodgers","0","0","4.59","0","0","0","1.0","1","1","0","1","0","1.40","6.70","3.23","4.69","0.0","0.0","10710"
"Colton Reavis","","0","0","4.42","0","1","0","1.0","1","0","0","1","0","1.45","7.61","4.40","4.69","0.0","0.0","sa738451"
"Greg Smith","Braves","0","0","4.61","0","0","0","1.0","1","1","0","1","0","1.38","6.05","2.63","4.69","0.0","0.0","3455"
"Jesus Castillo","","0","0","4.55","0","1","0","1.0","1","1","0","1","0","1.41","6.45","3.25","4.69","0.0","0.0","sa287103"
"Tyler Mapes","","0","0","4.76","0","0","0","1.0","1","1","0","1","0","1.50","4.98","3.01","4.69","0.0","0.0","sa603121"
"Jonathan Aro","Mariners","0","0","4.46","0","1","0","1.0","1","0","0","1","0","1.36","7.43","3.44","4.69","0.0","0.0","14699"
"Ben Lively","","2","2","4.56","4","13","0","33.0","33","17","5","28","11","1.33","7.68","3.00","4.69","0.1","0.1","sa549720"
"Taylor Jungmann","Brewers","2","3","4.77","4","30","0","49.0","49","26","6","44","26","1.53","8.07","4.71","4.69","0.2","0.0","13119"
"Kendry Flores","Marlins","0","1","4.59","1","1","0","8.0","8","4","1","6","3","1.42","6.62","3.64","4.69","0.0","0.1","12118"
"Adam Morgan","Phillies","2","3","4.58","7","16","0","48.0","50","24","8","39","14","1.32","7.25","2.58","4.69","0.3","0.2","12580"
"Grady Wood","","0","0","4.48","0","1","0","1.0","1","0","0","1","0","1.46","6.72","3.88","4.69","0.0","0.0","sa658143"
"Abel De Los Santos","Reds","0","0","4.42","0","1","0","1.0","1","0","0","1","0","1.39","8.80","4.24","4.69","0.0","0.0","12962"
"Waldis Joaquin","","0","0","4.48","0","1","0","1.0","1","0","0","1","1","1.54","6.67","4.56","4.69","0.0","0.0","6580"
"Jordan Pries","","0","0","4.53","0","0","0","1.0","1","1","0","1","0","1.40","6.91","3.45","4.69","0.0","0.0","sa577935"
"Andrew Thome","","0","0","4.54","0","1","0","1.0","1","1","0","1","0","1.50","6.10","3.83","4.69","0.0","0.0","sa827462"
"Kyle Friedrichs","","0","0","4.77","0","0","0","1.0","1","1","0","1","0","1.41","5.38","2.46","4.69","0.0","0.0","sa875229"
"Jonathan Pettibone","Phillies","0","0","4.69","0","0","0","1.0","1","1","0","1","0","1.42","6.54","3.14","4.69","0.0","0.0","7106"
"Josh Outman","Yankees","0","0","4.47","0","1","0","1.0","1","0","0","1","0","1.44","7.40","3.83","4.69","0.0","0.0","4004"
"Andury Acevedo","","0","0","4.39","0","1","0","1.0","1","0","0","1","1","1.54","7.84","5.26","4.69","0.0","0.0","sa395471"
"Donovan Hand","Reds","0","0","4.56","0","1","0","1.0","1","1","0","1","0","1.34","6.55","2.47","4.70","0.0","0.0","8728"
"Julian Merryweather","","0","0","4.62","0","0","0","1.0","1","1","0","1","0","1.38","6.28","2.80","4.70","0.0","0.0","sa829363"
"Ashton Goudeau","","0","0","4.57","0","1","0","1.0","1","1","0","1","0","1.34","6.68","2.84","4.70","0.0","0.0","sa658634"
"Matt Dermody","Blue Jays","0","0","4.56","0","9","0","9.0","9","4","1","7","3","1.37","6.80","3.00","4.70","0.0","0.0","14844"
"Josh Stinson","Orioles","0","0","4.64","0","1","0","1.0","1","1","0","1","0","1.42","7.69","3.63","4.70","0.0","0.0","3219"
"Clayton Mortensen","Red Sox","0","0","4.63","0","1","0","1.0","1","1","0","1","0","1.40","7.95","3.84","4.70","0.0","0.0","3166"
"Henry Hirsch","","0","0","4.64","0","1","0","1.0","1","1","0","1","0","1.52","7.03","4.37","4.70","0.0","0.0","sa738275"
"Jordan Foley","","0","0","4.48","0","1","0","1.0","1","0","0","1","1","1.49","8.67","5.00","4.70","0.0","0.0","sa599323"
"Tyler Alexander","","0","0","4.56","0","0","0","1.0","1","1","0","1","0","1.38","5.34","2.49","4.70","0.0","0.0","sa738285"
"Grayson Garvin","","0","0","4.44","0","0","0","1.0","1","0","0","1","0","1.37","6.33","3.06","4.70","0.0","0.0","sa526542"
"Kevin Gregg","Reds","0","0","4.56","0","1","0","1.0","1","1","0","1","0","1.44","8.07","4.13","4.70","0.0","0.0","1793"
"Joe Shaw","","0","0","4.70","0","0","0","1.0","1","1","0","1","0","1.48","6.47","3.70","4.70","0.0","0.0","sa658941"
"Austin Ross","","0","0","4.57","0","0","0","1.0","1","1","0","1","0","1.43","7.05","3.66","4.70","0.0","0.0","sa553380"
"Gabriel Ynoa","Mets","0","0","4.70","0","0","0","1.0","1","1","0","1","0","1.39","5.80","2.50","4.70","0.0","0.0","12938"
"Luke Bard","","0","0","4.59","0","1","0","1.0","1","1","0","1","0","1.52","6.91","4.36","4.70","0.0","0.0","sa501941"
"Ian Gardeck","","0","0","4.39","0","1","0","1.0","1","0","0","1","1","1.61","7.41","5.79","4.70","0.0","0.0","sa598115"
"Jordan Norberto","Athletics","0","0","4.53","0","1","0","1.0","1","1","0","1","1","1.51","7.81","4.75","4.70","0.0","0.0","8432"
"Angel Baez","","0","0","4.59","0","1","0","1.0","1","1","0","1","0","1.46","8.00","4.37","4.70","0.0","0.0","sa506361"
"Iden Nazario","","0","0","4.45","0","1","0","1.0","1","0","0","1","0","1.46","7.75","4.42","4.70","0.0","0.0","sa545221"
"Alex Wimmers","Twins","0","0","4.60","0","9","0","9.0","9","4","1","7","4","1.45","7.47","4.06","4.70","0.0","0.0","11394"
"Brady Feigl","","0","0","4.51","0","1","0","1.0","1","1","0","1","0","1.44","7.18","3.77","4.71","0.0","0.0","sa824867"
"Christian Bergman","Rockies","0","0","4.88","0","1","0","1.0","1","1","0","1","0","1.39","6.67","2.40","4.71","0.0","0.0","10925"
"Kevin Johnson","","0","0","4.42","0","1","0","1.0","1","0","0","1","0","1.48","6.31","4.08","4.71","0.0","0.0","sa549486"
"Wander Suero","","0","0","4.63","0","1","0","1.0","1","1","0","1","0","1.46","6.96","3.77","4.71","0.0","0.0","sa548041"
"Joel De La Cruz","Braves","0","0","4.74","0","0","0","1.0","1","1","0","1","0","1.50","5.99","3.53","4.71","0.0","0.0","12825"
"Matt Wotherspoon","","0","0","4.55","0","1","0","1.0","1","1","0","1","0","1.43","7.71","3.91","4.71","0.0","0.0","sa738548"
"Angel Rincon","","0","0","4.54","0","1","0","1.0","1","1","0","1","0","1.48","6.26","3.67","4.71","0.0","0.0","sa550535"
"Stephen Landazuri","","0","0","4.56","0","1","0","1.0","1","1","0","1","0","1.47","7.20","4.13","4.71","0.0","0.0","sa549571"
"Casey Coleman","Royals","0","0","4.53","0","1","0","1.0","1","1","0","1","0","1.46","6.83","4.01","4.71","0.0","0.0","8270"
"Ariel Miranda","Mariners","6","7","4.43","19","19","0","109.0","107","54","17","90","38","1.33","7.46","3.16","4.71","0.9","0.9","17526"
"John Cornely","Braves","0","0","4.61","0","1","0","1.0","1","1","0","1","1","1.50","8.42","4.91","4.71","0.0","0.0","12364"
"Luke Westphal","","0","0","4.49","0","1","0","1.0","1","0","0","1","1","1.56","7.58","5.11","4.71","0.0","0.0","sa869541"
"Chipper Smith","","0","0","4.52","0","1","0","1.0","1","1","0","1","0","1.43","7.19","3.97","4.71","0.0","0.0","sa659259"
"James Houser","Rockies","0","0","4.79","0","0","0","1.0","1","1","0","1","0","1.46","7.27","3.52","4.71","0.0","0.0","6113"
"Tanner Scheppers","Rangers","0","0","4.62","0","9","0","9.0","9","4","1","7","4","1.48","7.31","4.10","4.71","0.0","0.0","10267"
"Trey Haley","","0","0","4.56","0","1","0","1.0","1","1","0","1","1","1.60","7.49","5.42","4.71","0.0","0.0","sa456039"
"Kirby Bellow","","0","0","4.46","0","1","0","1.0","1","0","0","1","1","1.54","7.94","5.18","4.71","0.0","0.0","sa549801"
"Edgar Gonzalez","Astros","0","0","4.65","0","1","0","1.0","1","1","0","1","0","1.37","5.30","2.19","4.72","0.0","0.0","1727"
"Matt Garza","Brewers","2","3","4.90","8","8","0","47.0","52","25","7","35","17","1.47","6.74","3.24","4.72","0.4","0.3","3340"
"Bryan Evans","","0","0","4.64","0","0","0","1.0","1","1","0","1","0","1.37","7.15","3.10","4.72","0.0","0.0","sa455162"
"Evan Rutckyj","","0","0","4.36","0","1","0","1.0","1","0","0","1","1","1.52","8.27","5.15","4.72","0.0","0.0","sa549263"
"Will Anderson","","0","0","4.69","0","1","0","1.0","1","1","0","1","0","1.51","5.88","3.73","4.72","0.0","0.0","sa550072"
"Brandon Brennan","","0","0","4.56","0","1","0","1.0","1","1","0","1","0","1.51","6.81","4.24","4.72","0.0","0.0","sa550121"
"Alberto Cabrera","Cubs","0","0","4.46","0","1","0","1.0","1","0","0","1","0","1.46","7.69","4.43","4.72","0.0","0.0","8352"
"Daisuke Matsuzaka","Mets","0","0","4.75","0","1","0","1.0","1","1","0","1","0","1.45","8.13","4.20","4.72","0.0","0.0","7775"
"Shane Broyles","","0","0","4.75","0","1","0","1.0","1","1","0","1","1","1.52","8.93","4.98","4.72","0.0","0.0","sa658297"
"John Kuchno","","0","0","4.68","0","1","0","1.0","1","1","0","1","0","1.55","5.07","3.66","4.72","0.0","0.0","sa658331"
"Bryan Rodriguez","","0","0","4.68","0","0","0","1.0","1","1","0","1","0","1.47","5.24","3.13","4.72","0.0","0.0","sa550590"
"Kevin Brandt","","0","0","4.35","0","1","0","1.0","1","0","0","1","0","1.47","7.10","4.35","4.72","0.0","0.0","sa526250"
"Irving Jimenez","","0","0","4.48","0","1","0","1.0","1","0","0","1","1","1.60","6.98","5.30","4.72","0.0","0.0","sa510242"
"Jeremy Hefner","Mets","0","0","4.78","0","0","0","1.0","1","1","0","1","0","1.43","7.17","3.41","4.72","0.0","0.0","1989"
"Efren Delgado","","0","0","4.52","0","0","0","1.0","1","1","0","1","0","1.47","7.21","4.19","4.72","0.0","0.0","sa594882"
"Jay Rogers","","0","0","4.75","0","0","0","1.0","1","1","0","1","0","1.43","5.50","2.92","4.72","0.0","0.0","sa550017"
"Scott Gracey","","0","0","4.69","0","1","0","1.0","1","1","0","1","0","1.40","7.67","3.58","4.72","0.0","0.0","sa454894"
"Daniel Webb","White Sox","0","0","4.59","0","1","0","1.0","1","1","0","1","1","1.55","7.51","4.84","4.72","0.0","0.0","10558"
"Cody Palmquist","","0","0","4.65","0","1","0","1.0","1","1","0","1","0","1.45","7.52","3.92","4.72","0.0","0.0","sa829516"
"Sam Coonrod","","0","0","4.57","0","0","0","1.0","1","1","0","1","0","1.47","6.54","4.05","4.72","0.0","0.0","sa827483"
"Billy Buckner","Padres","0","0","4.73","0","0","0","1.0","1","1","0","1","0","1.46","6.97","3.70","4.72","0.0","0.0","8253"
"Seth Varner","","0","0","4.52","0","0","0","1.0","1","1","0","1","0","1.36","6.21","2.58","4.73","0.0","0.0","sa829168"
"Bruce Billings","Yankees","0","0","4.57","0","1","0","1.0","1","1","0","1","0","1.35","7.09","2.82","4.73","0.0","0.0","3044"
"Blake Hassebrock","","0","0","4.74","0","1","0","1.0","1","1","0","1","0","1.50","6.39","3.79","4.73","0.0","0.0","sa548444"
"Kyle Kraus","","0","0","4.79","0","1","0","1.0","1","1","0","1","0","1.45","5.71","3.06","4.73","0.0","0.0","sa621633"
"Miles Mikolas","Rangers","0","0","4.82","0","0","0","1.0","1","1","0","1","0","1.39","6.46","2.68","4.73","0.0","0.0","9803"
"Justin Fitzgerald","","0","0","4.80","0","0","0","1.0","1","1","0","1","0","1.45","6.85","3.57","4.73","0.0","0.0","sa455160"
"Franklin Morales","Blue Jays","0","0","4.56","0","1","0","1.0","1","1","0","1","0","1.43","6.94","3.55","4.73","0.0","0.0","5088"
"Patrick Schuster","Phillies","0","0","4.42","0","1","0","1.0","1","0","0","1","1","1.49","7.91","4.72","4.73","0.0","0.0","10029"
"Ubaldo Jimenez","Orioles","5","6","4.78","16","24","0","95.0","97","50","13","80","44","1.48","7.60","4.15","4.73","0.7","0.6","3374"
"Chris Leroux","Yankees","0","0","4.56","0","1","0","1.0","1","1","0","1","0","1.41","6.58","3.19","4.73","0.0","0.0","7645"
"Jimmy Cordero","","0","0","4.65","0","9","0","9.0","9","4","1","7","4","1.54","7.24","4.65","4.73","0.0","0.0","sa680023"
"Seth Webster","","0","0","4.79","0","0","0","1.0","1","1","0","1","0","1.41","5.81","2.68","4.73","0.0","0.0","sa871452"
"Chad Bell","","0","0","4.57","0","0","0","1.0","1","1","0","1","0","1.46","6.59","3.84","4.73","0.0","0.0","sa392168"
"Tyler Eppler","","0","0","4.79","0","0","0","1.0","1","1","0","1","0","1.40","5.72","2.52","4.73","0.0","0.0","sa829043"
"Michael Olmsted","","0","0","4.66","0","1","0","1.0","1","1","0","1","0","1.47","7.95","4.46","4.73","0.0","0.0","sa390636"
"Melvin Mercedes","Tigers","0","0","4.65","0","1","0","1.0","1","1","0","1","0","1.47","6.19","3.58","4.73","0.0","0.0","10181"
"Rob Wort","","0","0","4.74","0","1","0","1.0","1","1","0","1","0","1.48","7.71","4.32","4.73","0.0","0.0","sa502647"
"Gonzalo Sanudo","","0","0","4.63","0","1","0","1.0","1","1","0","1","0","1.39","7.04","3.27","4.74","0.0","0.0","sa601493"
"Matt Purke","White Sox","1","1","4.48","0","13","0","13.0","13","7","2","12","8","1.56","7.89","5.14","4.74","-0.1","0.0","12831"
"Sean Furney","","0","0","4.73","0","0","0","1.0","1","1","0","1","0","1.53","5.60","3.76","4.74","0.0","0.0","sa739747"
"Taylor Hearn","","0","0","4.63","0","0","0","1.0","1","1","0","1","1","1.55","6.55","4.50","4.74","0.0","0.0","sa658531"
"Pierce Johnson","","0","0","4.51","1","1","0","8.0","7","4","1","8","5","1.51","8.46","5.22","4.74","0.1","0.1","sa501771"
"Elier Sanchez","","0","0","4.56","0","0","0","1.0","1","1","0","1","0","1.46","6.86","3.86","4.74","0.0","0.0","sa906402"
"Brad Meyers","","0","0","4.84","0","0","0","1.0","1","1","0","1","0","1.46","6.25","3.20","4.74","0.0","0.0","sa389750"
"Brett Bochy","Giants","0","0","4.52","0","1","0","1.0","1","1","0","1","0","1.42","7.13","4.01","4.74","0.0","0.0","11867"
"Miguel Celestino","","0","0","4.73","0","1","0","1.0","1","1","0","1","0","1.48","7.25","4.12","4.74","0.0","0.0","sa504074"
"Joe Church","","0","0","4.75","0","0","0","1.0","1","1","0","1","0","1.43","6.75","3.35","4.74","0.0","0.0","sa599528"
"Thad Weber","Blue Jays","0","0","4.72","0","1","0","1.0","1","1","0","1","0","1.39","5.55","2.42","4.74","0.0","0.0","8036"
"Tyler Pill","","0","0","4.75","0","0","0","1.0","1","1","0","1","0","1.41","6.21","2.91","4.74","0.0","0.0","sa577757"
"Yeudy Garcia","","0","0","4.72","0","0","0","1.0","1","1","0","1","0","1.52","6.87","4.29","4.74","0.0","0.0","sa828169"
"Carlos Contreras","Reds","0","0","4.52","0","1","0","1.0","1","1","0","1","1","1.51","9.31","5.42","4.74","0.0","0.0","10386"
"Austin Kubitza","","0","0","4.58","0","1","0","1.0","1","1","0","1","0","1.53","5.69","4.04","4.74","0.0","0.0","sa548355"
"Casey Bloomquist","","0","0","4.61","0","0","0","1.0","1","1","0","1","0","1.48","5.41","3.39","4.74","0.0","0.0","sa875732"
"Bobby Korecky","Blue Jays","0","0","4.65","0","1","0","1.0","1","1","0","1","0","1.42","6.63","3.41","4.74","0.0","0.0","4608"
"Carlos Portuondo","","0","0","4.55","0","1","0","1.0","1","1","0","1","0","1.44","7.65","4.05","4.74","0.0","0.0","sa910266"
"Matt Lindstrom","White Sox","0","0","4.80","0","1","0","1.0","1","1","0","1","0","1.50","6.34","3.67","4.74","0.0","0.0","4604"
"Brad Lincoln","Phillies","0","0","4.60","0","1","0","1.0","1","1","0","1","0","1.44","8.58","4.39","4.74","0.0","0.0","4241"
"Devin Jones","","0","0","4.68","0","1","0","1.0","1","1","0","1","0","1.46","6.79","3.56","4.74","0.0","0.0","sa577952"
"Brian Omogrosso","White Sox","0","0","4.70","0","1","0","1.0","1","1","0","1","0","1.45","7.67","3.92","4.74","0.0","0.0","1353"
"Frank Batista","","0","0","4.62","0","0","0","1.0","1","1","0","1","0","1.44","6.32","3.45","4.74","0.0","0.0","sa506678"
"Ryan Dempster","Red Sox","0","0","4.88","0","0","0","1.0","1","1","0","1","0","1.46","7.43","3.92","4.74","0.0","0.0","517"
"Lorenzo Barcelo","","0","0","4.69","0","0","0","1.0","1","1","0","1","0","1.35","5.19","1.94","4.74","0.0","0.0","1435"
"Braden Shipley","Diamondbacks","5","7","4.81","18","18","0","102.0","111","55","15","72","34","1.42","6.34","3.03","4.75","0.6","0.5","15158"
"Keynan Middleton","","0","0","4.46","0","9","0","9.0","8","4","1","7","4","1.44","7.32","4.18","4.75","0.0","0.0","sa737638"
"Zach Cates","","0","0","4.45","0","1","0","1.0","1","0","0","1","1","1.55","7.74","5.34","4.75","0.0","0.0","sa548216"
"Aaron Kurcz","","0","0","4.68","0","1","0","1.0","1","1","0","1","0","1.43","7.69","3.90","4.75","0.0","0.0","sa549903"
"Juan Morillo","Orioles","0","0","4.62","0","1","0","1.0","1","1","0","1","1","1.51","7.95","4.62","4.75","0.0","0.0","3369"
"Brett Myers","Indians","0","0","4.72","0","0","0","1.0","1","1","0","1","0","1.41","5.87","2.68","4.75","0.0","0.0","962"
"Brandon Gomes","Rays","0","0","4.50","0","1","0","1.0","1","1","0","1","0","1.38","7.45","3.58","4.75","0.0","0.0","2267"
"Grant Balfour","Rays","0","0","4.46","0","1","0","1.0","1","0","0","1","1","1.47","7.63","4.64","4.75","0.0","0.0","718"
"Andres Avila","","0","0","4.70","0","1","0","1.0","1","1","0","1","0","1.40","7.29","3.46","4.75","0.0","0.0","sa541874"
"Josh Collmenter","Braves","1","1","4.74","1","15","0","21.0","23","11","3","15","7","1.40","6.36","2.89","4.75","-0.1","-0.1","7312"
"Gerardo Sanchez","","0","0","4.59","0","1","0","1.0","1","1","0","1","1","1.55","7.38","4.89","4.75","0.0","0.0","sa503435"
"Martire Garcia","","0","0","4.55","0","1","0","1.0","1","1","0","1","1","1.51","7.76","4.68","4.75","0.0","0.0","sa455802"
"Oscar Felix","","0","0","4.45","0","1","0","1.0","1","0","0","1","1","1.55","7.37","5.03","4.75","0.0","0.0","sa542046"
"Carlos Navas","","0","0","4.70","0","1","0","1.0","1","1","0","1","0","1.45","7.52","4.04","4.75","0.0","0.0","sa550615"
"Ariel Pena","Brewers","0","0","4.67","0","1","0","1.0","1","1","0","1","1","1.46","9.02","4.71","4.75","0.0","0.0","10240"
"Tyler Jay","","0","0","4.73","0","0","0","1.0","1","1","0","1","0","1.48","6.70","3.72","4.75","0.0","0.0","sa857588"
"Hunter Adkins","","0","0","4.60","0","1","0","1.0","1","1","0","1","0","1.46","7.27","4.28","4.75","0.0","0.0","sa658401"
"Michael Heesch","","0","0","4.55","0","1","0","1.0","1","1","0","1","0","1.53","6.66","4.39","4.75","0.0","0.0","sa658112"
"Brandon Beachy","Dodgers","0","0","4.67","0","0","0","1.0","1","1","0","1","0","1.40","6.85","3.29","4.75","0.0","0.0","8851"
"Rob Whalen","Mariners","0","1","4.64","1","1","0","8.0","8","4","1","6","4","1.46","6.88","3.98","4.75","0.0","0.1","14165"
"Connor Sadzeck","","1","1","4.62","1","14","0","21.0","20","11","3","18","10","1.46","7.88","4.33","4.75","0.0","0.0","sa550247"
"Matt Cain","Giants","6","8","4.71","19","19","0","107.0","112","56","15","76","37","1.40","6.39","3.15","4.75","0.6","0.3","4732"
"Justin De Fratus","Phillies","0","0","4.65","0","1","0","1.0","1","1","0","1","0","1.46","7.16","3.83","4.75","0.0","0.0","4955"
"Preston Claiborne","Yankees","0","0","4.55","0","1","0","1.0","1","1","0","1","0","1.41","7.79","3.79","4.75","0.0","0.0","10500"
"Andy Beltre","","0","0","4.56","0","1","0","1.0","1","1","0","1","1","1.55","7.52","5.18","4.75","0.0","0.0","sa551335"
"Chad Billingsley","Phillies","0","0","4.76","0","0","0","1.0","1","1","0","1","0","1.42","6.08","2.87","4.75","0.0","0.0","5842"
"Chris Heston","Mariners","2","2","4.61","4","13","0","32.0","34","17","4","23","12","1.43","6.41","3.43","4.75","0.1","0.0","10302"
"Troy Marks","","0","0","4.80","0","0","0","1.0","1","1","0","1","0","1.42","6.48","3.11","4.75","0.0","0.0","sa578880"
"Steve Smith","","0","0","4.62","0","1","0","1.0","1","1","0","1","0","1.42","6.74","3.40","4.75","0.0","0.0","sa456605"
"Jarred Cosart","Padres","4","6","4.68","14","14","0","74.0","79","38","8","50","38","1.59","6.10","4.63","4.75","0.3","0.2","10304"
"Enderson Franco","","0","0","4.71","0","1","0","1.0","1","1","0","1","0","1.44","6.25","3.32","4.76","0.0","0.0","sa547840"
