"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Sean Newcomb","","0","0","4.13","0","0","0","1.0","1","0","0","1","1","1.49","9.46","5.41","4.36","0.0","0.0","sa709548"
"Colt Hynes","Blue Jays","0","0","4.26","0","1","0","1.0","1","0","0","1","0","1.35","7.22","2.93","4.36","0.0","0.0","7560"
"Matt Marksberry","Braves","0","0","4.12","0","1","0","1.0","1","0","0","1","1","1.45","8.42","4.59","4.36","0.0","0.1","15089"
"Drew Rucinski","Twins","1","1","4.34","0","20","0","20.0","21","10","3","16","6","1.32","7.31","2.71","4.36","0.0","0.1","12499"
"Kurt Heyer","","0","0","4.30","0","1","0","1.0","1","0","0","1","0","1.38","6.71","3.03","4.36","0.0","0.0","sa621615"
"Wilton Lopez","Rockies","0","0","4.52","0","1","0","1.0","1","1","0","1","0","1.43","6.17","2.65","4.36","0.0","0.0","4227"
"Justin Haley","Twins","1","1","4.27","0","28","0","28.0","28","13","4","23","10","1.34","7.48","3.10","4.36","0.0","0.1","13572"
"Roy Oswalt","Rockies","0","0","4.60","0","0","0","1.0","1","1","0","1","0","1.37","7.49","2.65","4.36","0.0","0.0","571"
"Jeremy Berg","","0","0","4.11","0","1","0","1.0","1","0","0","1","0","1.32","7.63","3.25","4.36","0.0","0.1","sa510226"
"Jeremy Jeffress","Rangers","2","2","4.29","0","42","0","42.0","46","20","4","29","17","1.49","6.21","3.65","4.36","0.0","0.1","9490"
"David Hale","Rockies","0","0","4.54","0","1","0","1.0","1","1","0","1","0","1.41","6.58","2.74","4.36","0.0","0.0","9756"
"Kyle Simon","","0","0","4.21","0","1","0","1.0","1","0","0","1","0","1.43","6.96","3.64","4.36","0.0","0.0","sa577011"
"Corey Littrell","","0","0","4.16","0","1","0","1.0","1","0","0","1","0","1.39","7.31","3.55","4.36","0.0","0.0","sa550166"
"Logan Billbrough","","0","0","4.30","0","1","0","1.0","1","0","0","1","0","1.44","7.96","4.19","4.36","0.0","0.0","sa525886"
"Josh Beckett","Dodgers","0","0","4.37","0","0","0","1.0","1","0","0","1","0","1.33","7.92","3.09","4.36","0.0","0.0","510"
"Ryan Rowland-Smith","Diamondbacks","0","0","4.30","0","1","0","1.0","1","0","0","1","0","1.41","7.47","3.54","4.36","0.0","0.0","3245"
"Jon Rauch","Marlins","0","0","4.34","0","1","0","1.0","1","0","0","1","0","1.39","7.24","3.44","4.36","0.0","0.0","1475"
"Jeremy McBryde","","0","0","4.09","0","1","0","1.0","1","0","0","1","0","1.32","8.24","3.64","4.36","0.0","0.1","sa328275"
"Johnnie Lowe","","0","0","4.47","0","1","0","1.0","1","0","0","1","0","1.40","7.87","3.37","4.37","0.0","0.0","sa388816"
"Scott Kazmir","Dodgers","1","1","4.25","3","3","0","14.0","14","7","2","12","5","1.35","7.35","3.08","4.37","0.2","0.2","4897"
"John Gant","Cardinals","2","2","4.35","5","5","0","29.0","28","14","3","24","12","1.42","7.72","3.86","4.37","0.3","0.3","13684"
"Greg Burke","Mets","0","0","4.31","0","1","0","1.0","1","0","0","1","0","1.39","8.11","3.73","4.37","0.0","0.0","6282"
"Ryan Beckman","","0","0","4.24","0","1","0","1.0","1","0","0","1","0","1.48","7.23","4.34","4.37","0.0","0.0","sa501977"
"Beck Wheeler","","0","0","4.24","0","1","0","1.0","1","0","0","1","1","1.46","9.18","4.92","4.37","0.0","0.0","sa578922"
"Ben Griset","","0","0","4.14","0","1","0","1.0","1","0","0","1","0","1.43","7.72","4.04","4.37","0.0","0.0","sa550008"
"Taylor Hill","Nationals","0","0","4.32","0","1","0","1.0","1","0","0","1","0","1.30","6.19","1.98","4.37","0.0","0.0","12515"
"Miguel Pena","","0","0","4.21","0","0","0","1.0","1","0","0","1","0","1.37","6.28","2.84","4.37","0.0","0.0","sa501449"
"Mark Hamburger","Twins","0","0","4.38","0","1","0","1.0","1","0","0","1","0","1.41","7.18","3.44","4.37","0.0","0.0","5329"
"Chris Thomas","","0","0","4.33","0","1","0","1.0","1","0","0","1","0","1.36","7.60","3.28","4.37","0.0","0.0","sa659320"
"Josh Edgin","Mets","1","1","4.24","0","28","0","28.0","27","13","3","25","13","1.44","8.28","4.19","4.37","0.0","0.0","10796"
"Dale Thayer","Padres","0","0","4.40","0","1","0","1.0","1","0","0","1","0","1.38","7.77","3.44","4.37","0.0","0.0","5032"
"Nick Sarianides","","0","0","4.33","0","1","0","1.0","1","0","0","1","0","1.41","8.64","4.21","4.37","0.0","0.0","sa502369"
"Gus Schlosser","Braves","0","0","4.32","0","1","0","1.0","1","0","0","1","0","1.43","7.23","3.70","4.37","0.0","0.0","12321"
"Tyler Jones","","0","0","4.27","0","1","0","1.0","1","0","0","1","0","1.38","8.52","3.80","4.37","0.0","0.0","sa549495"
"Marco Gonzales","Cardinals","0","0","4.24","0","0","0","1.0","1","0","0","1","0","1.36","7.31","3.21","4.37","0.0","0.0","15467"
"Adam Warren","Yankees","3","3","4.25","1","45","0","51.0","50","24","7","45","20","1.37","8.01","3.47","4.38","0.2","0.2","9029"
"Ben Taylor","Red Sox","1","1","4.37","0","20","0","20.0","19","10","3","18","8","1.39","8.36","3.84","4.38","0.0","0.1","18114"
"John Mincone","","0","0","4.18","0","1","0","1.0","1","0","0","1","0","1.45","7.29","3.96","4.38","0.0","0.0","sa501666"
"Stephen Shackleford","","0","0","4.17","0","1","0","1.0","1","0","0","1","0","1.40","8.56","4.21","4.38","0.0","0.0","sa549913"
"Jake Zokan","","0","0","4.12","0","1","0","1.0","1","0","0","1","0","1.34","7.34","3.10","4.38","0.0","0.1","sa737880"
"Yohander Mendez","Rangers","0","0","4.14","0","8","0","8.0","7","4","1","7","3","1.38","8.31","3.90","4.38","0.0","0.0","14391"
"Trey Nielsen","","0","0","4.34","0","1","0","1.0","1","0","0","1","0","1.43","6.50","3.29","4.38","0.0","0.0","sa550155"
"Zach Thornton","","0","0","4.31","0","1","0","1.0","1","0","0","1","0","1.44","6.99","3.65","4.38","0.0","0.0","sa549662"
"C.J. Wilson","Angels","0","0","4.19","0","0","0","1.0","1","0","0","1","0","1.40","7.47","3.80","4.38","0.0","0.0","3580"
"Hiroki Kuroda","Yankees","0","0","4.37","0","0","0","1.0","1","0","0","1","0","1.32","6.50","2.14","4.38","0.0","0.0","3283"
"Nick Pivetta","Phillies","2","2","4.29","4","12","0","30.0","28","14","4","29","12","1.35","8.56","3.58","4.38","0.3","0.2","15454"
"Jesse Hahn","Athletics","5","6","4.48","14","22","0","88.0","93","44","9","66","36","1.47","6.72","3.64","4.38","0.8","0.4","13287"
"Mike Soroka","","0","0","4.38","0","0","0","1.0","1","0","0","1","0","1.39","6.94","3.21","4.38","0.0","0.0","sa874715"
"Dylan Baker","","0","0","4.26","0","1","0","1.0","1","0","0","1","0","1.40","7.38","3.61","4.38","0.0","0.0","sa658002"
"Dan Straily","Marlins","7","8","4.37","22","22","0","128.0","122","62","17","117","50","1.34","8.24","3.49","4.38","1.1","1.1","9460"
"Jose Cisnero","Astros","0","0","4.29","0","1","0","1.0","1","0","0","1","0","1.40","8.95","4.28","4.38","0.0","0.0","6399"
"Pat Light","Pirates","0","0","4.26","0","8","0","8.0","8","4","1","7","4","1.49","7.72","4.57","4.38","0.0","0.0","13427"
"Josh Wall","Angels","0","0","4.20","0","1","0","1.0","1","0","0","1","0","1.39","7.72","3.75","4.38","0.0","0.0","4436"
"Joey Lucchesi","","0","0","4.27","0","0","0","1.0","1","0","0","1","0","1.43","7.46","3.85","4.39","0.0","0.0","sa917967"
"Brian Broderick","Royals","0","0","4.25","0","1","0","1.0","1","0","0","1","0","1.41","6.46","3.38","4.39","0.0","0.0","3773"
"Ismael Guillon","","0","0","4.06","0","1","0","1.0","1","0","0","1","1","1.37","9.76","4.53","4.39","0.0","0.1","sa550236"
"Frank Herrmann","Phillies","0","0","4.28","0","1","0","1.0","1","0","0","1","0","1.31","8.53","3.22","4.39","0.0","0.0","7960"
"Ross Vance","","0","0","4.18","0","1","0","1.0","1","0","0","1","0","1.47","7.51","4.29","4.39","0.0","0.0","sa913143"
"Kyle Drabek","Diamondbacks","0","0","4.32","0","1","0","1.0","1","0","0","1","0","1.44","6.65","3.56","4.39","0.0","0.0","4359"
"Mason Melotakis","","0","0","4.25","0","8","0","8.0","8","4","1","7","4","1.45","7.59","4.00","4.39","0.0","0.0","sa621016"
"Jake Dunning","Giants","0","0","4.21","0","1","0","1.0","1","0","0","1","0","1.45","6.84","3.98","4.39","0.0","0.0","10803"
"Sergio Santos","Yankees","0","0","4.32","0","1","0","1.0","1","0","0","1","0","1.40","8.70","4.05","4.39","0.0","0.0","4734"
"Sam Bragg","","0","0","4.29","0","1","0","1.0","1","0","0","1","0","1.39","7.83","3.74","4.39","0.0","0.0","sa738235"
"Dinelson Lamet","","0","0","4.26","0","0","0","1.0","1","0","0","1","1","1.41","9.17","4.59","4.39","0.0","0.0","sa843182"
"David Roseboom","","0","0","4.18","0","1","0","1.0","1","0","0","1","0","1.45","7.84","4.18","4.39","0.0","0.0","sa550321"
"Juan Sandoval","","0","0","4.25","0","1","0","1.0","1","0","0","1","0","1.47","7.00","4.07","4.39","0.0","0.0","sa202910"
"Sean Marshall","","2","2","4.17","0","43","0","43.0","44","20","4","34","20","1.47","7.10","4.11","4.39","0.0","0.0","5905"
"Seth Lugo","Mets","1","1","4.40","3","10","0","23.0","23","11","3","19","7","1.35","7.47","2.96","4.39","0.1","0.2","12447"
"Roy Merritt","","0","0","4.29","0","0","0","1.0","1","0","0","1","0","1.39","6.58","3.03","4.40","0.0","0.0","sa392227"
"Daniel Mengden","Athletics","1","1","4.44","4","4","0","21.0","21","10","3","18","8","1.41","7.65","3.61","4.40","0.2","0.2","16980"
"Logan Taylor","","0","0","4.32","0","1","0","1.0","1","0","0","1","0","1.47","7.62","4.23","4.40","0.0","0.0","sa658168"
"J.J. Hoover","Diamondbacks","1","1","4.35","0","23","0","23.0","21","11","3","24","10","1.37","9.14","4.07","4.40","0.0","0.0","9037"
"Daniel Burawa","Braves","0","0","4.24","0","1","0","1.0","1","0","0","1","1","1.54","8.40","5.27","4.40","0.0","0.0","11397"
"Anthony Bass","Rangers","1","1","4.41","0","23","0","23.0","24","11","3","19","9","1.41","7.35","3.37","4.40","0.0","0.1","7982"
"Austin House","","0","0","4.46","0","1","0","1.0","1","0","0","1","0","1.46","7.68","3.83","4.40","0.0","0.0","sa502193"
"Dean Kiekhefer","Cardinals","0","0","4.27","0","1","0","1.0","1","0","0","1","0","1.40","6.24","3.01","4.40","0.0","0.0","10529"
"Kevin Chapman","Astros","0","0","4.16","0","1","0","1.0","1","0","0","1","0","1.42","8.58","4.37","4.40","0.0","0.0","11240"
"Corey Copping","","0","0","4.23","0","1","0","1.0","1","0","0","1","0","1.41","8.46","4.24","4.40","0.0","0.0","sa875831"
"Victor Marte","Cardinals","0","0","4.30","0","1","0","1.0","1","0","0","1","0","1.48","7.59","4.35","4.40","0.0","0.0","5158"
"Jonathan Cornelius","","0","0","4.25","0","1","0","1.0","1","0","0","1","0","1.38","6.82","3.10","4.40","0.0","0.0","sa598475"
"Williams Perez","Braves","0","0","4.46","0","0","0","1.0","1","0","0","1","0","1.45","6.57","3.38","4.40","0.0","0.0","11592"
"James Farris","","0","0","4.47","0","1","0","1.0","1","0","0","1","0","1.41","8.40","3.74","4.40","0.0","0.0","sa708443"
"Evan Marshall","Mariners","0","0","4.22","0","8","0","8.0","8","4","1","6","3","1.44","7.00","3.80","4.40","0.0","0.0","12297"
"Scott Downs","Royals","0","0","4.15","0","1","0","1.0","1","0","0","1","0","1.51","6.13","4.11","4.40","0.0","0.0","773"
"Rafael Martin","Nationals","1","1","4.22","0","16","0","16.0","14","7","2","15","7","1.33","8.77","3.75","4.40","0.0","0.0","10258"
"Roberto Gomez","","0","0","4.25","0","1","0","1.0","1","0","0","1","0","1.41","6.72","3.57","4.40","0.0","0.0","sa551705"
"Brandon Sisk","","0","0","4.15","0","1","0","1.0","1","0","0","1","0","1.38","8.11","3.84","4.40","0.0","0.1","sa458869"
"David Bromberg","","0","0","4.46","0","0","0","1.0","1","0","0","1","0","1.37","7.86","3.29","4.40","0.0","0.0","sa326256"
"Michael Kirkman","Brewers","0","0","4.27","0","1","0","1.0","1","0","0","1","1","1.50","8.67","4.91","4.40","0.0","0.0","9877"
"Mike Dunn","Rockies","2","2","4.43","0","42","1","42.0","41","21","6","42","18","1.39","8.99","3.77","4.40","0.2","0.3","9948"
"Thomas Lee","","0","0","4.40","0","1","0","1.0","1","0","0","1","0","1.36","6.07","2.46","4.40","0.0","0.0","sa659442"
"Louis Distasio","","0","0","4.30","0","1","0","1.0","1","0","0","1","0","1.40","8.01","3.88","4.40","0.0","0.0","sa876085"
"Ian Kennedy","Royals","7","7","4.39","20","20","0","118.0","113","58","18","112","42","1.31","8.50","3.21","4.40","1.4","1.4","6986"
"Michael Mariot","Phillies","0","0","4.29","0","1","0","1.0","1","0","0","1","0","1.38","9.04","4.12","4.40","0.0","0.0","10835"
"Alex Claudio","Rangers","2","2","4.31","4","23","0","40.0","44","19","4","26","14","1.44","5.77","3.05","4.40","0.2","0.3","12890"
"Gabe Speier","","0","0","4.23","0","1","0","1.0","1","0","0","1","0","1.46","7.19","4.04","4.41","0.0","0.0","sa738213"
"Jon Niese","Mets","0","0","4.40","0","0","0","1.0","1","0","0","1","0","1.43","6.53","3.08","4.41","0.0","0.0","4424"
"Chad Girodo","Blue Jays","0","0","4.26","0","1","0","1.0","1","0","0","1","0","1.42","6.65","3.36","4.41","0.0","0.0","15542"
"Josh Smith","Athletics","1","1","4.41","0","16","0","16.0","16","8","2","13","6","1.36","7.66","3.23","4.41","0.0","0.0","10946"
"Duane Underwood Jr.","","0","0","4.20","0","8","0","8.0","8","4","1","7","3","1.40","7.81","3.96","4.41","0.0","0.0","sa657936"
"Alex Powers","","0","0","4.22","0","1","0","1.0","1","0","0","1","0","1.37","8.54","3.88","4.41","0.0","0.0","sa621533"
"Wei-Chung Wang","Brewers","0","0","4.38","0","1","0","1.0","1","0","0","1","0","1.37","7.51","2.99","4.41","0.0","0.0","14382"
"J.B. Wendelken","Athletics","0","0","4.37","0","8","0","8.0","7","4","1","7","3","1.37","8.57","3.83","4.41","0.0","0.0","14506"
"Stephen Fife","Dodgers","0","0","4.31","0","0","0","1.0","1","0","0","1","0","1.39","6.50","3.00","4.41","0.0","0.0","8077"
"John Fasola","","0","0","4.37","0","1","0","1.0","1","0","0","1","0","1.39","7.96","3.57","4.41","0.0","0.0","sa550022"
"Christopher Rearick","Padres","0","0","4.19","0","1","0","1.0","1","0","0","1","0","1.45","7.97","4.34","4.41","0.0","0.0","11050"
"Elvis Araujo","Phillies","0","0","4.15","0","1","0","1.0","1","0","0","1","1","1.45","8.78","4.70","4.41","0.0","0.1","12854"
"John Ely","Dodgers","0","0","4.25","0","1","0","1.0","1","0","0","1","0","1.40","7.16","3.51","4.41","0.0","0.0","6132"
"Hoby Milner","","0","0","4.12","0","1","0","1.0","1","0","0","1","0","1.31","7.98","3.17","4.41","0.0","0.1","sa503539"
"Jeanmar Gomez","Phillies","2","2","4.31","0","44","1","44.0","47","21","5","33","16","1.41","6.75","3.23","4.41","0.0","-0.1","9033"
"Aaron Laffey","Rockies","0","0","4.45","0","1","0","1.0","1","0","0","1","0","1.44","6.62","3.09","4.41","0.0","0.0","6248"
"Joseph Colon","Indians","1","1","4.26","0","20","0","20.0","19","9","2","17","8","1.40","7.83","3.81","4.41","0.0","0.0","4920"
"Tate Scioneaux","","0","0","4.41","0","1","0","1.0","1","0","0","1","0","1.36","7.70","3.27","4.41","0.0","0.0","sa857686"
"P.J. Conlon","","0","0","4.28","0","0","0","1.0","1","0","0","1","0","1.33","6.95","2.65","4.41","0.0","0.0","sa857544"
"Andre Rienzo","Marlins","0","0","4.34","0","1","0","1.0","1","0","0","1","0","1.47","7.68","4.34","4.41","0.0","0.0","3507"
"Alexi Ogando","Braves","0","0","4.34","0","1","0","1.0","1","0","0","1","0","1.46","8.36","4.47","4.41","0.0","0.0","10261"
"Steve Johnson","Mariners","0","0","4.17","0","1","0","1.0","1","0","0","1","0","1.36","8.89","4.09","4.41","0.0","0.1","4053"
"Scott McGough","Marlins","0","0","4.28","0","1","0","1.0","1","0","0","1","0","1.48","6.89","4.22","4.42","0.0","0.0","12056"
"Nick Kingham","","0","0","4.50","1","1","0","7.0","8","4","1","5","2","1.39","6.74","2.93","4.42","0.1","0.0","sa548285"
"Adrian Salcedo","","0","0","4.41","0","1","0","1.0","1","0","0","1","0","1.45","7.31","3.84","4.42","0.0","0.0","sa504003"
"Jayson Aquino","Orioles","2","2","4.20","0","36","0","36.0","38","17","4","25","12","1.39","6.45","2.99","4.42","0.2","0.1","13150"
"Rodolfo Martinez","","0","0","4.21","0","1","0","1.0","1","0","0","1","1","1.48","7.41","4.61","4.42","0.0","0.0","sa206642"
"Colton Murray","Phillies","0","0","4.21","0","1","0","1.0","1","0","0","1","0","1.37","8.92","4.11","4.42","0.0","0.0","12264"
"Eric Alonzo","","0","0","4.19","0","1","0","1.0","1","0","0","1","0","1.37","6.90","3.29","4.42","0.0","0.0","sa829845"
"Jeff Manship","Indians","0","0","4.31","0","1","0","1.0","1","0","0","1","0","1.43","7.51","3.91","4.42","0.0","0.0","6865"
"Jairo Heredia","","0","0","4.31","0","0","0","1.0","1","0","0","1","0","1.36","7.40","3.20","4.42","0.0","0.0","sa392471"
"Ralston Cash","","0","0","4.17","0","1","0","1.0","1","0","0","1","1","1.43","8.69","4.66","4.42","0.0","0.0","sa548277"
"Kyle Bartsch","","0","0","4.24","0","1","0","1.0","1","0","0","1","0","1.44","7.10","3.81","4.42","0.0","0.0","sa737840"
"Antonio Bastardo","Pirates","1","1","4.35","0","19","0","19.0","18","9","2","19","9","1.41","8.79","4.33","4.42","0.0","-0.1","8844"
"Brandon Cunniff","Braves","0","0","4.26","0","1","0","1.0","1","0","0","1","1","1.48","8.66","4.97","4.42","0.0","0.0","11509"
"Adam Hofacket","","0","0","4.21","0","1","0","1.0","1","0","0","1","0","1.37","7.18","3.39","4.42","0.0","0.0","sa875282"
"Chris Perez","Dodgers","0","0","4.35","0","1","0","1.0","1","0","0","1","0","1.40","8.10","3.81","4.43","0.0","0.0","5213"
"Jonathan Sanchez","Pirates","0","0","4.43","0","0","0","1.0","1","0","0","1","0","1.40","7.41","3.43","4.43","0.0","0.0","7507"
"Jeff Locke","Marlins","3","3","4.36","9","9","0","50.0","54","24","5","35","20","1.46","6.32","3.54","4.43","0.5","0.4","2929"
"Jaron Long","","0","0","4.49","0","0","0","1.0","1","0","0","1","0","1.39","5.88","2.45","4.43","0.0","0.0","sa706969"
"Omar Bencomo","","0","0","4.40","0","0","0","1.0","1","0","0","1","0","1.36","6.69","2.93","4.43","0.0","0.0","sa503950"
"Waldis Joaquin","Tigers","0","0","4.26","0","1","0","1.0","1","0","0","1","0","1.43","6.85","3.67","4.43","0.0","0.0","6580"
"Nick Maronde","Angels","0","0","4.08","0","1","0","1.0","1","0","0","1","0","1.38","7.99","3.97","4.43","0.0","0.1","12530"
"Dillon Overton","Mariners","2","2","4.18","1","28","0","34.0","34","16","5","28","9","1.25","7.37","2.35","4.43","0.0","0.1","15627"
"Matt Montgomery","","0","0","4.46","0","0","0","1.0","1","0","0","1","0","1.43","6.39","3.32","4.43","0.0","0.0","sa501634"
"Bryan Morris","Marlins","0","0","4.30","0","8","0","8.0","8","4","1","5","3","1.52","6.23","4.06","4.43","0.0","0.0","10234"
"Cole Sulser","","0","0","4.31","0","1","0","1.0","1","0","0","1","0","1.34","7.53","3.10","4.43","0.0","0.0","sa738350"
"Ryan Yarbrough","","0","0","4.17","0","0","0","1.0","1","0","0","1","0","1.35","6.56","3.00","4.43","0.0","0.0","sa738545"
"Cody Ege","Angels","0","0","3.99","0","1","0","1.0","1","0","0","1","0","1.41","7.63","4.22","4.43","0.0","0.1","15928"
"Brian Rauh","","0","0","4.48","0","0","0","1.0","1","0","0","1","0","1.43","6.64","3.24","4.43","0.0","0.0","sa658170"
"Miguel Castro","Orioles","1","1","4.31","0","12","0","12.0","11","6","2","11","6","1.42","8.83","4.33","4.43","0.0","0.0","15684"
"Kevin Vance","","0","0","4.39","0","1","0","1.0","1","0","0","1","0","1.41","8.06","3.95","4.43","0.0","0.0","sa577745"
"Jason Motte","Braves","1","1","4.49","0","28","0","28.0","28","14","4","25","10","1.38","7.86","3.32","4.43","-0.1","-0.1","5861"
"Brian Matusz","Cubs","0","0","4.19","0","1","0","1.0","1","0","0","1","0","1.36","8.24","3.76","4.43","0.0","0.0","2646"
"Lucas Luetge","Mariners","0","0","4.10","0","1","0","1.0","1","0","0","1","0","1.43","7.86","4.25","4.44","0.0","0.1","8337"
"Erik Goeddel","Mets","0","0","4.40","0","8","0","8.0","8","4","1","7","4","1.43","8.32","4.11","4.44","0.0","0.0","11712"
"Peter Tago","","0","0","4.10","0","1","0","1.0","1","0","0","1","1","1.46","8.85","5.13","4.44","0.0","0.1","sa548162"
"Robert Dugger","","0","0","4.27","0","1","0","1.0","1","0","0","1","0","1.44","7.16","3.86","4.44","0.0","0.0","sa918433"
"Andrew Bellatti","Rays","0","0","4.21","0","1","0","1.0","1","0","0","1","0","1.35","8.28","3.81","4.44","0.0","0.0","10657"
"Kevin Comer","","0","0","4.30","0","1","0","1.0","1","0","0","1","0","1.39","8.24","3.92","4.44","0.0","0.0","sa597802"
"Gabriel Alfaro","","0","0","4.32","0","1","0","1.0","1","0","0","1","1","1.48","8.00","4.59","4.44","0.0","0.0","sa294420"
"Clay Buchholz","Phillies","0","0","4.37","0","0","0","1.0","1","0","0","1","0","1.37","7.29","3.13","4.44","0.0","0.0","3543"
"P.J. Francescon","","0","0","4.21","0","1","0","1.0","1","0","0","1","0","1.41","7.86","4.10","4.44","0.0","0.0","sa599399"
