"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Trent Szkutnik","","0","0","5.22","0","1","0","1.0","1","1","0","1","1","1.61","5.18","4.54","5.53","0.0","0.0","sa709586"
"Carlos De Leon","","0","0","5.32","0","1","0","1.0","1","1","0","1","1","1.67","6.48","5.58","5.53","0.0","0.0","sa916092"
"Carlos Pimentel","","0","0","5.44","0","0","0","1.0","1","1","0","1","1","1.55","6.78","4.52","5.53","0.0","0.0","sa393262"
"Peter Lambert","","0","0","5.71","0","0","0","1.0","1","1","0","1","0","1.63","6.13","4.34","5.53","0.0","0.0","sa874771"
"Erik Swanson","","0","0","5.41","0","0","0","1.0","1","1","0","1","0","1.56","5.69","3.99","5.53","0.0","0.0","sa829145"
"Conrado Garza","","0","0","5.27","0","1","0","1.0","1","1","0","1","0","1.58","5.50","4.33","5.53","0.0","0.0","sa508769"
"Richard Castillo","","0","0","5.77","0","0","0","1.0","1","1","0","1","0","1.59","5.43","3.53","5.53","0.0","0.0","sa454225"
"Ethan Elias","","0","0","5.52","0","0","0","1.0","1","1","0","1","1","1.64","5.60","4.68","5.53","0.0","0.0","sa599224"
"Brody Koerner","","0","0","5.48","0","0","0","1.0","1","1","0","1","0","1.61","5.22","4.12","5.53","0.0","0.0","sa875744"
"Matt Bower","","0","0","5.37","0","0","0","1.0","1","1","0","1","1","1.62","6.05","4.78","5.53","0.0","0.0","sa875356"
"Markus Solbach","","0","0","5.56","0","0","0","1.0","1","1","0","1","0","1.54","5.04","3.48","5.53","0.0","0.0","sa599472"
"Austin Wright","","0","0","5.44","0","1","0","1.0","1","1","0","1","1","1.71","7.50","6.00","5.53","0.0","0.0","sa455460"
"Francisco Moreno","","0","0","5.34","0","1","0","1.0","1","1","0","1","1","1.68","6.26","5.58","5.53","0.0","0.0","sa824739"
"Nick Lomascolo","","0","0","5.17","0","1","0","1.0","1","1","0","1","1","1.72","6.86","6.36","5.53","0.0","0.0","sa738940"
"Dustin Hurlbutt","","0","0","5.54","0","0","0","1.0","1","1","0","1","1","1.65","5.29","4.66","5.53","0.0","0.0","sa875683"
"Jimmy Yacabonis","","0","0","5.35","0","1","0","1.0","1","1","0","1","1","1.63","6.79","5.23","5.53","0.0","0.0","sa738301"
"Sam Clay","","0","0","5.19","0","1","0","1.0","1","1","0","1","1","1.78","6.70","6.71","5.54","0.0","0.0","sa828815"
"Daniel Child","","0","0","5.28","0","1","0","1.0","1","1","0","1","1","1.71","6.38","5.88","5.54","0.0","0.0","sa550331"
"Anthony Bender","","0","0","5.38","0","1","0","1.0","1","1","0","1","1","1.70","5.48","5.41","5.54","0.0","0.0","sa918438"
"Marco Ramirez","","0","0","5.21","0","1","0","1.0","1","1","0","1","1","1.73","6.05","5.99","5.54","0.0","0.0","sa651343"
"Jose Meraz","","0","0","5.18","0","1","0","1.0","1","1","0","1","1","1.67","6.02","5.49","5.54","0.0","0.0","sa509483"
"Alex Hermeling","","0","0","5.27","0","1","0","1.0","1","1","0","1","1","1.66","6.12","5.34","5.54","0.0","0.0","sa602673"
"Francisco Haro","","0","0","5.36","0","1","0","1.0","1","1","0","1","1","1.66","6.50","5.49","5.54","0.0","0.0","sa868960"
"Taylor Henry","","0","0","5.27","0","1","0","1.0","1","1","0","1","1","1.71","5.83","5.59","5.54","0.0","0.0","sa875295"
"Jake Cosart","","0","0","5.35","0","1","0","1.0","1","1","0","1","1","1.72","8.40","6.96","5.54","0.0","0.0","sa828802"
"Scott Moss","","0","0","5.22","0","0","0","1.0","1","1","0","1","1","1.66","6.61","5.57","5.54","0.0","0.0","sa738902"
"Thomas McIlraith","","0","0","5.51","0","0","0","1.0","1","1","0","1","1","1.67","5.07","4.68","5.54","0.0","0.0","sa875253"
"Ryan Kemp","","0","0","5.31","0","1","0","1.0","1","1","0","1","1","1.65","6.54","5.32","5.54","0.0","0.0","sa599169"
"Alex Katz","","0","0","5.11","0","1","0","1.0","1","1","0","1","1","1.81","6.63","6.89","5.54","0.0","0.0","sa827486"
"Toller Boardman","","0","0","5.28","0","1","0","1.0","1","1","0","1","1","1.65","4.86","4.61","5.54","0.0","0.0","sa875348"
"Jorge Castillo","","0","0","5.27","0","0","0","1.0","1","1","0","1","0","1.48","5.43","3.42","5.54","0.0","0.0","sa508060"
"Ignacio Montano","","0","0","5.34","0","0","0","1.0","1","1","0","1","0","1.56","4.85","3.80","5.54","0.0","0.0","sa200106"
"Zach Quintana","","0","0","5.44","0","1","0","1.0","1","1","0","1","1","1.69","5.66","5.29","5.54","0.0","0.0","sa657970"
"Juan Delgadillo","","0","0","5.52","0","0","0","1.0","1","1","0","1","0","1.52","5.36","3.44","5.54","0.0","0.0","sa509260"
"Mike Piazza","","0","0","5.78","0","0","0","1.0","1","1","0","1","0","1.57","6.04","3.61","5.54","0.0","0.0","sa504063"
"Caleb Smith","","0","0","5.22","0","0","0","1.0","1","1","0","1","0","1.49","6.66","4.02","5.54","0.0","0.0","sa738884"
"Will Roberts","","0","0","5.45","0","0","0","1.0","1","1","0","1","0","1.50","4.81","3.11","5.54","0.0","0.0","sa577696"
"Jordan Jess","","0","0","5.37","0","1","0","1.0","1","1","0","1","1","1.76","6.02","6.09","5.55","0.0","0.0","sa918756"
"Fredy Quintero","","0","0","5.50","0","0","0","1.0","1","1","0","1","0","1.60","5.45","4.30","5.55","0.0","0.0","sa456031"
"David Reid-Foley","","0","0","5.35","0","1","0","1.0","1","1","0","1","1","1.62","6.16","4.91","5.55","0.0","0.0","sa740295"
"Travis Henke","","0","0","5.46","0","1","0","1.0","1","1","0","1","1","1.67","5.77","4.99","5.55","0.0","0.0","sa598548"
"Alfredo Garcia","","0","0","5.53","0","0","0","1.0","1","1","0","0","0","1.53","4.34","2.97","5.55","0.0","0.0","sa194674"
"Tim Ingram","","0","0","5.26","0","1","0","1.0","1","1","0","1","1","1.64","5.61","5.05","5.55","0.0","0.0","sa876062"
"Juan Rodriguez","","0","0","5.42","0","1","0","1.0","1","1","0","1","1","1.64","5.11","4.56","5.55","0.0","0.0","sa652485"
"Marcos Diplan","","0","0","5.54","0","0","0","1.0","1","1","0","1","1","1.70","7.25","5.85","5.55","0.0","0.0","sa828590"
"Alec Asher","Orioles","3","4","5.48","11","11","0","61.0","68","37","13","40","18","1.43","5.97","2.74","5.55","0.0","0.0","13560"
"Shaun Anderson","","0","0","5.69","0","0","0","1.0","1","1","0","1","1","1.65","5.25","4.51","5.55","0.0","0.0","sa739018"
"Fernando Perez-Abreu","","0","0","5.43","0","1","0","1.0","1","1","0","1","1","1.66","5.33","4.84","5.55","0.0","0.0","sa508708"
"Austin Mason","","0","0","5.44","0","1","0","1.0","1","1","0","1","1","1.68","6.34","5.55","5.55","0.0","0.0","sa875720"
"Alexis Tapia","","0","0","5.42","0","0","0","1.0","1","1","0","1","0","1.58","5.53","4.29","5.55","0.0","0.0","sa737330"
"Collin Wiles","","0","0","5.54","0","0","0","1.0","1","1","0","1","0","1.48","4.95","2.81","5.55","0.0","0.0","sa657869"
"Victor Alvarez","","0","0","5.37","0","0","0","1.0","1","1","0","1","0","1.61","5.46","4.44","5.55","0.0","0.0","1559"
"Jeffrey Springs","","0","0","5.38","0","0","0","1.0","1","1","0","1","1","1.64","6.62","5.27","5.55","0.0","0.0","sa876019"
"Tim Melville","Reds","0","0","5.38","0","0","0","1.0","1","1","0","1","1","1.55","6.99","4.50","5.55","0.0","0.0","9149"
"Ryan Ullmann","","0","0","5.45","0","1","0","1.0","1","1","0","1","1","1.69","5.12","5.00","5.55","0.0","0.0","sa738461"
"Jose Paulino","","0","0","5.25","0","0","0","1.0","1","1","0","1","1","1.67","5.48","5.19","5.55","0.0","0.0","sa657308"
"Maximo Nelson","","0","0","5.50","0","0","0","1.0","1","1","0","1","1","1.65","5.95","4.93","5.55","0.0","0.0","sa3000074"
"Yeiper Castillo","","0","0","5.53","0","0","0","1.0","1","1","0","1","0","1.61","5.70","4.41","5.55","0.0","0.0","sa455793"
"Greg Reynolds","Reds","0","0","5.51","0","0","0","1.0","1","1","0","1","0","1.49","5.16","2.89","5.56","0.0","0.0","5712"
"Adonis Uceta","","0","0","5.40","0","1","0","1.0","1","1","0","1","1","1.67","6.21","5.30","5.56","0.0","0.0","sa737486"
"Jake Woodford","","0","0","5.55","0","0","0","1.0","1","1","0","1","0","1.66","4.67","4.46","5.56","0.0","0.0","sa874753"
"Noel Rodriguez","","0","0","5.25","0","1","0","1.0","1","1","0","1","1","1.66","5.37","5.18","5.56","0.0","0.0","sa875824"
"Boone Whiting","","0","0","5.48","0","0","0","1.0","1","1","0","1","0","1.55","5.58","3.91","5.56","0.0","0.0","sa549392"
"A.J. Vanegas","","0","0","5.25","0","1","0","1.0","1","1","0","1","1","1.72","6.83","6.27","5.56","0.0","0.0","sa548360"
"Brody Greer","","0","0","5.45","0","1","0","1.0","1","1","0","1","1","1.73","7.20","6.37","5.56","0.0","0.0","sa747416"
"Toru Murata","Indians","0","0","5.44","0","0","0","1.0","1","1","0","1","0","1.47","5.26","3.03","5.56","0.0","0.0","11652"
"Matt Davenport","","0","0","5.41","0","1","0","1.0","1","1","0","1","1","1.68","4.94","4.91","5.56","0.0","0.0","sa658987"
"David Oca","","0","0","5.38","0","0","0","1.0","1","1","0","1","1","1.73","4.93","5.40","5.56","0.0","0.0","sa737045"
"Kelvin Rivas","","0","0","5.45","0","1","0","1.0","1","1","0","1","1","1.73","6.23","6.04","5.56","0.0","0.0","sa875249"
"Tyler Kane","","0","0","5.37","0","1","0","1.0","1","1","0","1","1","1.77","6.06","6.35","5.56","0.0","0.0","sa738905"
"Michael Theofanopoulos","","0","0","5.28","0","1","0","1.0","1","1","0","1","1","1.69","6.92","5.99","5.56","0.0","0.0","sa709017"
"Ramon Santos","","0","0","5.40","0","1","0","1.0","1","1","0","1","1","1.75","5.80","5.96","5.56","0.0","0.0","sa657843"
"Sam Perez","","0","0","5.45","0","1","0","1.0","1","1","0","1","1","1.72","5.71","5.67","5.56","0.0","0.0","sa917997"
"Thomas Jankins","","0","0","5.71","0","0","0","1.0","1","1","0","1","1","1.68","5.39","4.51","5.57","0.0","0.0","sa873276"
"Edioglis Villasmil","","0","0","5.49","0","0","0","1.0","1","1","0","1","1","1.67","5.74","4.99","5.57","0.0","0.0","sa504847"
"Ivan Zavala","","0","0","5.50","0","1","0","1.0","1","1","0","1","0","1.60","4.52","3.84","5.57","0.0","0.0","sa508208"
"Javier Salas","","0","0","5.65","0","0","0","1.0","1","1","0","1","1","1.67","5.95","4.84","5.57","0.0","0.0","sa738903"
"David Villegas","","0","0","5.33","0","0","0","1.0","1","1","0","1","1","1.68","5.78","5.36","5.57","0.0","0.0","sa652680"
"Alex Gunn","","0","0","5.43","0","0","0","1.0","1","1","0","1","1","1.65","5.12","4.68","5.57","0.0","0.0","sa922402"
"Mark Williams","","0","0","5.57","0","1","0","1.0","1","1","0","1","1","1.66","7.18","5.32","5.57","0.0","0.0","sa609344"
"Thomas Burrows","","0","0","5.18","0","1","0","1.0","1","1","0","1","1","1.81","6.97","7.16","5.57","0.0","0.0","sa874215"
"Reece Karalus","","0","0","5.26","0","1","0","1.0","1","1","0","1","1","1.65","5.70","5.23","5.57","0.0","0.0","sa873637"
"Erick Leal","","0","0","5.44","0","0","0","1.0","1","1","0","1","0","1.57","5.20","3.98","5.57","0.0","0.0","sa657825"
"David Whitehead","","0","0","5.59","0","0","0","1.0","1","1","0","1","1","1.72","5.51","5.33","5.57","0.0","0.0","sa549998"
"Ramon Del Orbe","","0","0","5.27","0","1","0","1.0","1","1","0","1","1","1.77","5.84","6.49","5.57","0.0","0.0","sa506863"
"Pete Kelich","","0","0","5.59","0","0","0","1.0","1","1","0","1","0","1.62","5.27","4.20","5.58","0.0","0.0","sa738910"
"Frederis Parra","","0","0","5.45","0","1","0","1.0","1","1","0","1","1","1.71","5.23","5.24","5.58","0.0","0.0","sa657275"
"Jeff Burke","","0","0","5.30","0","1","0","1.0","1","1","0","1","1","1.75","5.46","6.10","5.58","0.0","0.0","sa857543"
"Mickey Jannis","","0","0","5.51","0","0","0","1.0","1","1","0","1","1","1.70","5.22","5.11","5.58","0.0","0.0","sa550198"
"Peter Bayer","","0","0","5.43","0","0","0","1.0","1","1","0","1","1","1.59","6.04","4.62","5.58","0.0","0.0","sa918152"
"Will Gilbert","","0","0","5.34","0","1","0","1.0","1","1","0","1","1","1.77","5.51","5.99","5.58","0.0","0.0","sa918097"
"Wyatt Short","","0","0","5.11","0","1","0","1.0","1","1","0","1","1","1.77","6.41","6.65","5.58","0.0","0.0","sa874187"
"Blake Quinn","","0","0","5.45","0","0","0","1.0","1","1","0","1","1","1.65","6.12","5.07","5.58","0.0","0.0","sa874229"
"Ryan Clark","","0","0","5.58","0","0","0","1.0","1","1","0","1","0","1.61","5.42","4.29","5.58","0.0","0.0","sa875057"
"Cecilio Garibaldi","","0","0","5.48","0","1","0","1.0","1","1","0","1","1","1.66","5.27","4.72","5.58","0.0","0.0","sa203908"
"Michael Murray","","0","0","5.63","0","0","0","1.0","1","1","0","1","0","1.64","5.05","4.34","5.58","0.0","0.0","sa857583"
"Daniel Baca","","0","0","5.43","0","1","0","1.0","1","1","0","1","1","1.64","6.03","5.03","5.58","0.0","0.0","sa202850"
"Jose Fernandez","","0","0","5.34","0","1","0","1.0","1","1","0","1","1","1.66","7.32","5.83","5.58","0.0","0.0","sa659789"
"Heberto Gonzalez","","0","0","5.42","0","1","0","1.0","1","1","0","1","1","1.73","4.68","5.17","5.58","0.0","0.0","sa508082"
"Alex Blackford","","0","0","5.24","0","0","0","1.0","1","1","0","1","1","1.51","6.83","4.67","5.58","0.0","0.0","sa579787"
"Tyler Brosius","","0","0","5.53","0","0","0","1.0","1","1","0","1","1","1.73","5.29","5.40","5.58","0.0","0.0","sa738719"
"Jeffrey Shields","","0","0","5.55","0","0","0","1.0","1","1","0","0","0","1.68","4.21","4.38","5.58","0.0","0.0","sa548358"
"James Allen","","0","0","5.43","0","0","0","1.0","1","1","0","1","0","1.57","5.77","4.08","5.58","0.0","0.0","sa599561"
"Ronel Blanco","","0","0","5.43","0","1","0","1.0","1","1","0","1","1","1.68","6.51","5.54","5.58","0.0","0.0","sa919082"
"Wirkin Estevez","","0","0","5.56","0","0","0","1.0","1","1","0","1","1","1.69","4.94","4.79","5.58","0.0","0.0","sa550539"
"Yeison Medina","","0","0","5.43","0","1","0","1.0","1","1","0","1","1","1.77","5.86","6.14","5.58","0.0","0.0","sa736868"
"Anthony Ranaudo","White Sox","0","0","5.50","0","0","0","1.0","1","1","0","1","0","1.50","6.43","3.64","5.58","0.0","0.0","11424"
"Jefry Rodriguez","","0","0","5.48","0","0","0","1.0","1","1","0","1","1","1.71","5.63","5.40","5.58","0.0","0.0","sa657760"
"Reid Love","","0","0","5.44","0","0","0","1.0","1","1","0","1","0","1.63","4.88","4.20","5.58","0.0","0.0","sa875280"
"Javier Solano","","0","0","5.47","0","0","0","1.0","1","1","0","1","0","1.46","5.25","2.93","5.58","0.0","0.0","sa455650"
"Rene Coss","","0","0","5.36","0","1","0","1.0","1","1","0","1","1","1.67","5.65","5.24","5.58","0.0","0.0","sa509041"
"Jeff Ames","","0","0","5.27","0","1","0","1.0","1","1","0","1","1","1.62","7.73","5.99","5.59","0.0","0.0","sa503692"
"Alex White","Rockies","0","0","5.79","0","0","0","1.0","1","1","0","1","0","1.64","6.00","4.34","5.59","0.0","0.0","10054"
"Anthony Gomez","","0","0","5.26","0","1","0","1.0","1","1","0","1","1","1.70","6.82","6.07","5.59","0.0","0.0","sa914048"
"Jared Lyons","","0","0","5.38","0","1","0","1.0","1","1","0","1","1","1.71","6.08","5.73","5.59","0.0","0.0","sa875308"
"Jaime Barria","","0","0","5.29","0","0","0","1.0","1","1","0","1","0","1.46","4.75","3.14","5.59","0.0","0.0","sa737379"
"Franklin Perez","","0","0","5.54","0","0","0","1.0","1","1","0","1","1","1.59","6.34","4.59","5.59","0.0","0.0","sa873722"
"Taylor Grover","","0","0","5.64","0","1","0","1.0","1","1","0","1","1","1.62","6.43","4.89","5.59","0.0","0.0","sa737866"
"Henry Villar","","0","0","5.61","0","0","0","1.0","1","1","0","1","0","1.62","4.91","4.10","5.59","0.0","0.0","5360"
"Jack Anderson","","0","0","5.29","0","1","0","1.0","1","1","0","1","1","1.75","5.72","6.00","5.59","0.0","0.0","sa874072"
"Roberto Padilla","","0","0","5.42","0","0","0","1.0","1","1","0","1","1","1.70","4.90","5.02","5.59","0.0","0.0","sa549660"
"Edison Frias","","0","0","5.55","0","0","0","1.0","1","1","0","1","0","1.58","5.91","4.31","5.59","0.0","0.0","sa605481"
"Josh Kimborowicz","","0","0","5.45","0","0","0","1.0","1","1","0","1","0","1.58","5.87","4.35","5.59","0.0","0.0","sa738307"
"Jose Samayoa","","0","0","5.48","0","0","0","1.0","1","1","0","1","0","1.58","5.66","4.30","5.59","0.0","0.0","sa737921"
"Dennis Torres","","0","0","5.46","0","1","0","1.0","1","1","0","1","1","1.62","5.91","4.56","5.59","0.0","0.0","sa658652"
"Chad Smith","","0","0","5.39","0","1","0","1.0","1","1","0","1","1","1.81","5.74","6.60","5.59","0.0","0.0","sa875373"
"Fernando Miranda","","0","0","5.50","0","0","0","1.0","1","1","0","1","1","1.64","6.39","5.19","5.59","0.0","0.0","sa736828"
"JoJo Romero","","0","0","5.28","0","0","0","1.0","1","1","0","1","1","1.71","5.73","5.62","5.59","0.0","0.0","sa917955"
"Geoff Hartlieb","","0","0","5.53","0","1","0","1.0","1","1","0","1","1","1.78","5.56","5.98","5.60","0.0","0.0","sa876291"
"Phil Kish","","0","0","5.52","0","1","0","1.0","1","1","0","1","1","1.69","5.12","4.98","5.60","0.0","0.0","sa739666"
"Joaquin Lara","","0","0","5.46","0","1","0","1.0","1","1","0","1","1","1.69","6.31","5.53","5.60","0.0","0.0","sa871171"
"Christian Morris","","0","0","5.40","0","1","0","1.0","1","1","0","1","0","1.57","5.75","4.16","5.60","0.0","0.0","sa873958"
"Jesus Liranzo","","0","0","5.35","0","7","0","7.0","7","4","1","7","5","1.64","8.08","5.96","5.60","-0.1","-0.1","sa658076"
"Andrew Cooper","","0","0","5.48","0","1","0","1.0","1","1","0","1","1","1.72","4.71","4.99","5.60","0.0","0.0","sa738579"
"Justin Donatella","","0","0","5.59","0","0","0","1.0","1","1","0","1","0","1.58","5.51","4.09","5.60","0.0","0.0","sa875616"
"Jon Harris","","0","0","5.62","0","0","0","1.0","1","1","0","1","0","1.56","5.25","3.79","5.60","0.0","0.0","sa658929"
"Azael Alvarez","","0","0","5.31","0","1","0","1.0","1","1","0","1","1","1.69","6.00","5.55","5.60","0.0","0.0","sa200944"
"Andrew Schwaab","","0","0","5.38","0","1","0","1.0","1","1","0","1","1","1.69","6.65","5.68","5.60","0.0","0.0","sa857571"
"Brandon Gold","","0","0","5.85","0","0","0","1.0","1","1","0","1","0","1.66","5.54","4.27","5.60","0.0","0.0","sa872724"
"Sergio Zamudio","","0","0","5.47","0","1","0","1.0","1","1","0","1","1","1.68","5.99","5.35","5.60","0.0","0.0","sa730096"
"Ricardo Pinto","","0","1","5.43","1","1","0","7.0","8","4","1","4","3","1.53","5.77","3.86","5.60","0.0","0.0","sa656014"
"Yair Lozoya","","0","0","5.50","0","0","0","1.0","1","1","0","1","0","1.57","5.00","3.88","5.60","0.0","0.0","sa656388"
"Jacob Petersen","","0","0","5.16","0","1","0","1.0","1","1","0","1","1","1.70","6.03","5.95","5.60","0.0","0.0","sa829640"
"Yorman Landa","","0","0","5.43","0","1","0","1.0","1","1","0","1","1","1.76","6.49","6.28","5.60","0.0","0.0","sa597276"
"Matt Bischoff","","0","0","5.61","0","0","0","1.0","1","1","0","1","0","1.51","6.41","3.57","5.60","0.0","0.0","sa549461"
"Ben Carlson","","0","0","5.30","0","1","0","1.0","1","1","0","1","1","1.69","5.51","5.48","5.60","0.0","0.0","sa739009"
"Phil Bickford","","0","0","5.66","0","0","0","1.0","1","1","0","1","1","1.61","7.26","4.89","5.60","0.0","0.0","sa737441"
"Jeremy Walker","","0","0","5.61","0","0","0","1.0","1","1","0","1","1","1.73","4.98","5.16","5.60","0.0","0.0","sa917990"
"Jesus Carrillo","","0","0","5.31","0","1","0","1.0","1","1","0","1","1","1.73","5.87","5.88","5.61","0.0","0.0","sa745946"
"Brandon Barker","","0","0","5.52","0","0","0","1.0","1","1","0","1","0","1.53","5.75","3.65","5.61","0.0","0.0","sa829237"
"Blake Schwartz","","0","0","5.61","0","0","0","1.0","1","1","0","1","0","1.53","5.79","3.59","5.61","0.0","0.0","sa579541"
"Foster Griffin","","0","0","5.38","0","0","0","1.0","1","1","0","1","1","1.65","5.03","4.85","5.61","0.0","0.0","sa828674"
"Jordan DeLorenzo","","0","0","5.34","0","1","0","1.0","1","1","0","1","1","1.74","6.18","6.09","5.61","0.0","0.0","sa827452"
"Taylor Widener","","0","0","5.55","0","0","0","1.0","1","1","0","1","0","1.57","6.28","4.18","5.61","0.0","0.0","sa918271"
"Nolan Blackwood","","0","0","5.52","0","1","0","1.0","1","1","0","1","1","1.76","5.57","5.85","5.61","0.0","0.0","sa874212"
"Christian Montgomery","","0","0","5.35","0","1","0","1.0","1","1","0","1","1","1.80","7.67","7.27","5.61","0.0","0.0","sa598177"
"Will Lamb","","0","0","5.30","0","1","0","1.0","1","1","0","1","1","1.63","7.51","5.65","5.61","0.0","0.0","sa577799"
"Javier Martinez","","0","0","5.63","0","0","0","1.0","1","1","0","1","0","1.58","4.81","3.61","5.61","0.0","0.0","sa200959"
"Locke St. John","","0","0","5.32","0","1","0","1.0","1","1","0","1","1","1.64","5.06","4.71","5.61","0.0","0.0","sa829610"
"Mike Recchia","","0","0","5.58","0","0","0","1.0","1","1","0","1","0","1.49","6.76","3.66","5.61","0.0","0.0","sa550224"
"Shao-Ching Chiang","","0","0","5.49","0","0","0","1.0","1","1","0","0","0","1.54","3.77","3.01","5.61","0.0","0.0","sa659598"
"Justin Lawrence","","0","0","5.58","0","1","0","1.0","1","1","0","1","1","1.82","5.91","6.30","5.61","0.0","0.0","sa875567"
"Ben Eckels","","0","0","5.64","0","0","0","1.0","1","1","0","1","1","1.70","5.97","5.38","5.61","0.0","0.0","sa658176"
"Matt Campbell","","0","0","5.33","0","1","0","1.0","1","1","0","1","1","1.69","6.68","5.94","5.61","0.0","0.0","sa829183"
